booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00009182-20260914_000059,2025-10-25,08:15:00,09:15:00,Eastmoor Teaching Hospitals NHS Trust,Medical,General Surgery,Surgery & Cancer,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0028-20260914_000059,Dr Christian Shah,Maternity Leave Cover,2026-07-07
BR-00009183-20260914_000059,2025-09-21,17:15:00,23:15:00,Eastfield Psychological Services NHS Trust,Nursing,ENT Surgery,Surgery & Cancer,Charge Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0028-20260914_000059,Mrs Andrea Brookes,Operational Requirement,2025-04-21
BR-00009184-20260914_000059,2027-06-02,08:15:00,15:15:00,Southvale Hospitals NHS Trust,Admin,Postnatal Care,Women & Children,Medical Secretary,Receptionist,3,13.33,16.41,EMP0174-20260914_000059,Ann Wyatt,Increased Patient Demand,2026-04-26
BR-00009185-20260914_000059,2025-12-27,14:45:00,18:45:00,Eastfield Psychological Services NHS Trust,Nursing,Pharmacy,Clinical Support Services,Ward Manager,Senior Staff Nurse,6,22.56,28.21,EMP0540-20260914_000059,Mr Raymond Fox,Study Leave Cover,2025-12-19
BR-00009186-20260914_000059,2026-10-28,18:00:00,20:00:00,Valleyview Mental Wellness NHS Trust,Admin,Ambulance Services,Emergency & Urgent Care,Administrator,Receptionist,3,13.33,16.41,EMP0697-20260914_000059,Yvonne Bell,Training Cover,2024-11-27
BR-00009187-20260914_000059,2027-08-25,08:15:00,20:15:00,Eastmoor Teaching Hospitals NHS Trust,Medical,Neurosurgery,Surgery & Cancer,Consultant,GP,GP,46.15,61.54,EMP0301-20260914_000059,David Young,Weekend Cover,2024-10-04
BR-00009188-20260914_000059,2025-10-22,22:30:00,00:30:00,Riverside Integrated Care NHS Trust,Admin,Human Resources,Corporate Services,Medical Secretary,Administrator,3,13.33,16.41,EMP0657-20260914_000059,Linda White,Specialist Skills Required,2024-12-15
BR-00009189-20260914_000059,2026-01-25,09:45:00,16:45:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Staff Nurse,Ward Manager,8A,28.21,35.9,EMP0512-20260914_000059,Dr Mohammed Leach,Annual Leave Cover,2025-09-26
BR-00009190-20260914_000059,2025-12-03,03:00:00,09:00:00,Northwood Mental Health NHS Trust,Nursing,ENT Surgery,Surgery & Cancer,Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP1151-20260914_000059,Ryan Scott,Weekend Cover,2025-05-19
BR-00009191-20260914_000059,2026-03-27,08:45:00,18:45:00,Northwood Mental Health NHS Trust,AHP,Radiology,Clinical Support Services,Physiologist,Physiologist,6,22.56,28.21,EMP1083-20260914_000059,Kathleen Nicholls-Morgan,Bank Holiday Cover,2025-08-25
BR-00009192-20260914_000059,2026-01-01,18:30:00,22:30:00,Southvale Hospitals NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Administrator,Medical Secretary,4,15.38,19.49,EMP0968-20260914_000059,Dr Stanley Marshall,Unexpected Absence,2026-05-20
BR-00009193-20260914_000059,2027-03-26,09:00:00,20:00:00,Oakridge Community Services NHS Trust,Medical,Paediatrics,Women & Children,GP,Consultant,CONS,48.72,71.79,EMP0795-20260914_000059,Angela White,Specialist Skills Required,2025-12-14
BR-00009194-20260914_000059,2027-01-30,14:00:00,16:00:00,Riverside Integrated Care NHS Trust,Admin,Nephrology,Medicine & Acute Care,Administrator,Data Analyst,8A,28.21,35.9,EMP0021-20260914_000059,Dr Annette Foster,Maternity Leave Cover,2025-01-30
BR-00009195-20260914_000059,2027-07-05,04:30:00,05:30:00,Meadowbrook Community Health NHS Trust,Nursing,Geriatrics,Medicine & Acute Care,Ward Manager,Charge Nurse,7,26.67,33.33,EMP0891-20260914_000059,Sarah Wells,Training Cover,2025-07-09
BR-00009196-20260914_000059,2027-04-02,00:30:00,10:30:00,Northwood Mental Health NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0218-20260914_000059,Jack Wilson,Staff Shortage,2025-12-13
BR-00009197-20260914_000059,2026-11-02,22:00:00,07:00:00,Westborough Acute Care NHS Trust,Nursing,Urgent Care,Emergency & Urgent Care,Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0298-20260914_000059,Megan Smith,Night Shift Cover,2025-03-09
BR-00009198-20260914_000059,2026-04-10,23:15:00,00:15:00,Hillcrest Medical Centres NHS Trust,AHP,Gynaecology,Women & Children,Speech Therapist,Occupational Therapist,6,22.56,28.21,EMP0262-20260914_000059,June Smith,Unexpected Absence,2025-10-02
BR-00009199-20260914_000059,2027-04-30,19:45:00,22:45:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,Registrar,SHO,SHO,23.08,30.77,EMP0810-20260914_000059,Mr Connor Pearson,Weekend Cover,2025-05-11
BR-00009200-20260914_000059,2026-02-14,13:15:00,16:15:00,Riverside Integrated Care NHS Trust,Nursing,Acute Medicine,Medicine & Acute Care,Ward Manager,Nursery Nurse,2,12.31,14.36,EMP0786-20260914_000059,Miss Janice Walker,Sickness Cover,2026-02-05
BR-00009201-20260914_000059,2026-11-01,21:15:00,03:15:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Occupational Therapy,Clinical Support Services,Speech Therapist,Pharmacist,5,18.97,23.08,EMP0330-20260914_000059,Geoffrey Ward,Emergency Cover,2024-10-15
BR-00009202-20260914_000059,2026-05-10,16:45:00,03:45:00,Westmere Community Health NHS Trust,Nursing,IT Support,Corporate Services,Nursery Nurse,Staff Nurse,5,18.97,23.08,EMP0453-20260914_000059,Owen Wright,Maternity Leave Cover,2025-02-08
BR-00009203-20260914_000059,2026-05-12,11:15:00,13:15:00,Hillcrest Medical Centres NHS Trust,Nursing,IT Support,Corporate Services,Nursery Nurse,Nursery Nurse,2,12.31,14.36,EMP0502-20260914_000059,Tina Welch,Unexpected Absence,2025-11-29
BR-00009204-20260914_000059,2027-09-04,13:30:00,17:30:00,Hillcrest Medical Centres NHS Trust,AHP,Breast Surgery,Surgery & Cancer,Occupational Therapist,Physiologist,6,22.56,28.21,EMP0249-20260914_000059,Mary Burgess,Operational Requirement,2025-04-05
BR-00009205-20260914_000059,2027-02-20,18:15:00,03:15:00,Southgate Community & Mental Health NHS Trust,Admin,IT Support,Corporate Services,Data Analyst,Receptionist,3,13.33,16.41,EMP0835-20260914_000059,Edward Osborne,Night Shift Cover,2026-07-11
BR-00009206-20260914_000059,2025-12-26,12:45:00,18:45:00,Hillcrest Medical Centres NHS Trust,Medical,Acute Medicine,Medicine & Acute Care,Registrar,GP,GP,46.15,61.54,EMP1110-20260914_000059,Amelia Smith,Planned Leave Cover,2025-12-31
BR-00009207-20260914_000059,2027-03-27,14:45:00,15:45:00,Valleyview Mental Wellness NHS Trust,AHP,Ambulance Services,Emergency & Urgent Care,Radiographer,Pharmacist,5,18.97,23.08,EMP0616-20260914_000059,Elliott Clark,Weekend Cover,2025-04-25
BR-00009208-20260914_000059,2025-09-24,18:30:00,01:30:00,Midlands Central Hospitals NHS Trust,Medical,Neurosurgery,Surgery & Cancer,Registrar,Registrar,SPR,33.33,43.59,EMP0594-20260914_000059,Dr Gareth Fleming,Night Shift Cover,2025-01-20
BR-00009209-20260914_000059,2026-12-09,05:30:00,13:30:00,Eastfield Psychological Services NHS Trust,AHP,Finance,Corporate Services,Physiologist,Radiographer,6,22.56,28.21,EMP0042-20260914_000059,Sandra Gray,Night Shift Cover,2025-12-18
BR-00009210-20260914_000059,2027-09-04,02:15:00,10:15:00,Broadfield Clinical Services NHS Trust,Medical,Emergency Department,Emergency & Urgent Care,SHO,Registrar,SPR,33.33,43.59,EMP1007-20260914_000059,Dean Arnold,Annual Leave Cover,2025-04-27
BR-00009211-20260914_000059,2026-09-10,12:30:00,17:30:00,Eastfield Psychological Services NHS Trust,Admin,General Surgery,Surgery & Cancer,Data Analyst,Medical Secretary,4,15.38,19.49,EMP0553-20260914_000059,Danny Richards,Additional Patient Safety Cover,2026-08-10
BR-00009212-20260914_000059,2025-10-23,21:45:00,22:45:00,Riverside Integrated Care NHS Trust,Nursing,General Surgery,Surgery & Cancer,Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0231-20260914_000059,Dale Houghton,Additional Patient Safety Cover,2026-06-10
BR-00009213-20260914_000059,2025-12-27,23:00:00,10:00:00,Westborough Acute Care NHS Trust,AHP,Intensive Care Unit,Critical Care & Anaesthesia,Pharmacist,Speech Therapist,6,22.56,28.21,EMP0232-20260914_000059,Mr Luke Davies,Additional Patient Safety Cover,2024-09-30
BR-00009214-20260914_000059,2027-03-18,09:45:00,10:45:00,Midlands Central Hospitals NHS Trust,Nursing,Postnatal Care,Women & Children,Senior Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP1060-20260914_000059,Edward Berry-Jackson,Additional Patient Safety Cover,2024-09-21
BR-00009215-20260914_000059,2026-03-23,17:30:00,04:30:00,Northwood Mental Health NHS Trust,Nursing,Urgent Care,Emergency & Urgent Care,Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0925-20260914_000059,Kerry Davies,New Service Requirement,2026-06-20
BR-00009216-20260914_000059,2027-05-17,13:00:00,15:00:00,Westmere Community Health NHS Trust,Medical,Breast Surgery,Surgery & Cancer,FY1/FY2,SHO,SHO,23.08,30.77,EMP0593-20260914_000059,Gregory Rogers,High Acuity Patients,2026-07-12
BR-00009217-20260914_000059,2027-01-27,20:15:00,03:15:00,Lakeside District Hospitals NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Physiologist,Radiographer,6,22.56,28.21,EMP0581-20260914_000059,Raymond Morton,Additional Patient Safety Cover,2026-03-03
BR-00009218-20260914_000059,2027-03-06,06:45:00,11:45:00,Broadfield Clinical Services NHS Trust,Admin,Radiology,Clinical Support Services,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP0954-20260914_000059,Callum Smith,High Acuity Patients,2025-06-29
BR-00009219-20260914_000059,2025-11-07,21:00:00,04:00:00,Eastfield Psychological Services NHS Trust,Medical,Obstetrics,Women & Children,Registrar,SHO,SHO,23.08,30.77,EMP1068-20260914_000059,Ms Holly Moran,Operational Requirement,2025-08-29
BR-00009220-20260914_000059,2025-10-06,08:15:00,10:15:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Pain Management,Critical Care & Anaesthesia,Consultant,SHO,SHO,23.08,30.77,EMP0955-20260914_000059,Katie Atkinson-Roberts,Weekend Cover,2026-07-22
BR-00009221-20260914_000059,2027-09-01,15:30:00,17:30:00,Northwood Mental Health NHS Trust,AHP,Communications,Corporate Services,Speech Therapist,Pharmacist,5,18.97,23.08,EMP0692-20260914_000059,Jonathan Wilson,Emergency Cover,2026-08-09
BR-00009222-20260914_000059,2026-11-29,00:30:00,04:30:00,Midlands Central Hospitals NHS Trust,Admin,Endocrinology,Medicine & Acute Care,Administrator,Administrator,3,13.33,16.41,EMP1014-20260914_000059,Brenda Harris,Unexpected Absence,2025-03-06
BR-00009223-20260914_000059,2027-02-17,01:30:00,02:30:00,Southvale Hospitals NHS Trust,Admin,Haematology,Medicine & Acute Care,Receptionist,Administrator,3,13.33,16.41,EMP0432-20260914_000059,Mr Mohammed Gibson,Maternity Leave Cover,2026-04-12
BR-00009224-20260914_000059,2026-07-03,17:30:00,00:30:00,Northwood Mental Health NHS Trust,AHP,Human Resources,Corporate Services,Occupational Therapist,Physiotherapist,6,22.56,28.21,EMP0836-20260914_000059,Kyle Smith,New Service Requirement,2026-07-03
BR-00009225-20260914_000059,2025-09-22,19:30:00,20:30:00,Westborough Acute Care NHS Trust,Nursing,Emergency Department,Emergency & Urgent Care,Healthcare Assistant,Staff Nurse,5,18.97,23.08,EMP0423-20260914_000059,Cameron Barnett,Sickness Cover,2025-09-21
BR-00009226-20260914_000059,2027-05-14,03:15:00,09:15:00,Meadowbrook Community Health NHS Trust,Medical,Neurosurgery,Surgery & Cancer,GP,Consultant,CONS,48.72,71.79,EMP0986-20260914_000059,Mrs Leanne Wright,Training Cover,2025-03-16
BR-00009227-20260914_000059,2026-12-06,22:30:00,00:30:00,Southvale Hospitals NHS Trust,AHP,Neurosurgery,Surgery & Cancer,Physiologist,Pharmacist,5,18.97,23.08,EMP0625-20260914_000059,Thomas Baker-Lees,Weekend Cover,2026-08-31
BR-00009228-20260914_000059,2027-06-26,22:15:00,03:15:00,Southgate Community & Mental Health NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Medical Secretary,Receptionist,3,13.33,16.41,EMP0518-20260914_000059,Hugh McCarthy,Emergency Cover,2026-03-25
BR-00009229-20260914_000059,2027-08-18,00:15:00,08:15:00,Midlands Central Hospitals NHS Trust,AHP,Gynaecology,Women & Children,Occupational Therapist,Pharmacist,5,18.97,23.08,EMP1001-20260914_000059,Lucy Price,Training Cover,2025-12-12
BR-00009230-20260914_000059,2027-03-19,17:30:00,02:30:00,Southgate Community & Mental Health NHS Trust,AHP,Obstetrics,Women & Children,Occupational Therapist,Physiologist,6,22.56,28.21,EMP0348-20260914_000059,Dr Gerard Field,High Acuity Patients,2025-09-17
BR-00009231-20260914_000059,2026-07-23,04:00:00,11:00:00,Northshire University Hospitals NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,SHO,SHO,SHO,23.08,30.77,EMP0877-20260914_000059,Dr Ryan Green,Staff Shortage,2025-04-01
BR-00009232-20260914_000059,2026-11-15,04:00:00,10:00:00,Valleyview Mental Wellness NHS Trust,AHP,IT Support,Corporate Services,Occupational Therapist,Speech Therapist,6,22.56,28.21,EMP0071-20260914_000059,Ms Gillian Long,Increased Patient Demand,2025-03-05
BR-00009233-20260914_000059,2026-08-12,08:45:00,12:45:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Facilities Management,Corporate Services,Occupational Therapist,Occupational Therapist,6,22.56,28.21,EMP1118-20260914_000059,Mr Jake Smith,Maternity Leave Cover,2024-11-29
BR-00009234-20260914_000059,2026-11-16,23:30:00,07:30:00,Southvale Hospitals NHS Trust,Admin,Minor Injuries Unit,Emergency & Urgent Care,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP0954-20260914_000059,Natalie Taylor,New Service Requirement,2025-06-01
BR-00009235-20260914_000059,2025-11-13,11:00:00,17:00:00,Eastfield Psychological Services NHS Trust,Admin,Pharmacy,Clinical Support Services,Data Analyst,Receptionist,3,13.33,16.41,EMP0913-20260914_000059,Kevin Reed,Weekend Cover,2026-01-29
BR-00009236-20260914_000059,2027-02-01,11:30:00,15:30:00,Oakridge Community Services NHS Trust,AHP,Physiotherapy,Clinical Support Services,Physiotherapist,Radiographer,6,22.56,28.21,EMP0038-20260914_000059,Brandon Clark,Ward Capacity Increase,2026-03-09
BR-00009237-20260914_000059,2027-07-23,09:30:00,13:30:00,Westborough Acute Care NHS Trust,AHP,Ambulance Services,Emergency & Urgent Care,Radiographer,Physiotherapist,6,22.56,28.21,EMP0240-20260914_000059,Mr Timothy Connor,Weekend Cover,2025-06-14
BR-00009238-20260914_000059,2027-06-23,20:15:00,07:15:00,Horizon Integrated Health Partnership NHS Trust,AHP,Occupational Therapy,Clinical Support Services,Physiologist,Speech Therapist,6,22.56,28.21,EMP0677-20260914_000059,Harry Gill,Maternity Leave Cover,2026-03-07
BR-00009239-20260914_000059,2026-05-08,21:30:00,02:30:00,Westborough Acute Care NHS Trust,Nursing,Communications,Corporate Services,Healthcare Assistant,Charge Nurse,7,26.67,33.33,EMP0418-20260914_000059,Jill Brown,Unexpected Absence,2026-06-19
BR-00009240-20260914_000059,2027-02-01,09:45:00,17:45:00,Northwood Mental Health NHS Trust,Admin,Communications,Corporate Services,Receptionist,Data Analyst,8A,28.21,35.9,EMP0829-20260914_000059,Jordan Hughes,Maternity Leave Cover,2025-07-05
BR-00009241-20260914_000059,2025-12-05,19:00:00,00:00:00,Riverside Integrated Care NHS Trust,Admin,Gynaecology,Women & Children,Data Analyst,Administrator,3,13.33,16.41,EMP0155-20260914_000059,Lynda Rhodes,Annual Leave Cover,2025-12-07
BR-00009242-20260914_000059,2026-12-08,22:30:00,08:30:00,Westborough Acute Care NHS Trust,Nursing,Human Resources,Corporate Services,Ward Manager,Senior Staff Nurse,6,22.56,28.21,EMP0766-20260914_000059,Ms Jodie Jenkins,Training Cover,2025-01-11
BR-00009243-20260914_000059,2027-07-15,10:00:00,22:00:00,Riverbank General Hospitals NHS Trust,Medical,Rheumatology,Medicine & Acute Care,GP,SHO,SHO,23.08,30.77,EMP0886-20260914_000059,Colin Kirk,Operational Requirement,2025-10-21
BR-00009244-20260914_000059,2026-08-20,16:45:00,03:45:00,Southvale Hospitals NHS Trust,AHP,Breast Surgery,Surgery & Cancer,Speech Therapist,Pharmacist,5,18.97,23.08,EMP0956-20260914_000059,Conor Jackson,Unexpected Absence,2025-10-05
BR-00009245-20260914_000059,2027-05-27,02:45:00,05:45:00,Riverside Integrated Care NHS Trust,Nursing,Acute Medicine,Medicine & Acute Care,Nursery Nurse,Nursery Nurse,2,12.31,14.36,EMP0862-20260914_000059,Dr Graham Tucker,Ward Capacity Increase,2026-01-09
BR-00009246-20260914_000059,2027-09-08,20:45:00,06:45:00,Hillcrest Medical Centres NHS Trust,Medical,Paediatrics,Women & Children,Consultant,Consultant,CONS,48.72,71.79,EMP0662-20260914_000059,Jean Lloyd,Training Cover,2024-11-08
BR-00009247-20260914_000059,2025-11-28,19:30:00,04:30:00,Eastmoor Teaching Hospitals NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Administrator,Administrator,3,13.33,16.41,EMP0750-20260914_000059,Bradley Pearce,Sickness Cover,2026-04-14
BR-00009248-20260914_000059,2026-12-06,16:45:00,23:45:00,Broadfield Clinical Services NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Staff Nurse,Staff Nurse,5,18.97,23.08,EMP1122-20260914_000059,Dr Toby Mitchell,Unexpected Absence,2026-04-11
BR-00009249-20260914_000059,2026-01-12,10:15:00,22:15:00,Oakridge Community Services NHS Trust,AHP,Rheumatology,Medicine & Acute Care,Speech Therapist,Occupational Therapist,6,22.56,28.21,EMP0231-20260914_000059,Miss Naomi Carroll,Training Cover,2025-06-04
BR-00009250-20260914_000059,2026-10-22,11:30:00,16:30:00,Riverbank General Hospitals NHS Trust,Medical,Radiology,Clinical Support Services,FY1/FY2,SHO,SHO,23.08,30.77,EMP0591-20260914_000059,Jonathan Gardiner,Maternity Leave Cover,2026-06-18
BR-00009251-20260914_000059,2026-10-25,09:45:00,21:45:00,Westmere Community Health NHS Trust,Admin,Urgent Care,Emergency & Urgent Care,Receptionist,Medical Secretary,4,15.38,19.49,EMP0673-20260914_000059,Eileen Begum,Ward Capacity Increase,2026-01-17
BR-00009252-20260914_000059,2027-01-30,20:45:00,08:45:00,Valleyview Mental Wellness NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Charge Nurse,Staff Nurse,5,18.97,23.08,EMP0430-20260914_000059,Emma Thompson,Annual Leave Cover,2025-08-03
BR-00009253-20260914_000059,2026-08-11,03:30:00,15:30:00,Eastfield Psychological Services NHS Trust,Admin,Emergency Department,Emergency & Urgent Care,Medical Secretary,Receptionist,3,13.33,16.41,EMP0822-20260914_000059,Eileen Chapman,Ward Capacity Increase,2025-09-10
BR-00009254-20260914_000059,2025-10-31,04:15:00,09:15:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Neurology,Medicine & Acute Care,Occupational Therapist,Physiologist,6,22.56,28.21,EMP0399-20260914_000059,Neil Taylor,Increased Patient Demand,2025-05-11
BR-00009255-20260914_000059,2027-04-06,09:45:00,14:45:00,Lakeside District Hospitals NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Senior Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0108-20260914_000059,Susan Newton,Planned Leave Cover,2025-09-17
BR-00009256-20260914_000059,2026-05-28,21:15:00,23:15:00,Horizon Integrated Health Partnership NHS Trust,Admin,Occupational Therapy,Clinical Support Services,Administrator,Administrator,3,13.33,16.41,EMP0883-20260914_000059,Naomi Williams,Annual Leave Cover,2025-06-08
BR-00009257-20260914_000059,2026-12-26,18:15:00,23:15:00,Northwood Mental Health NHS Trust,AHP,Occupational Therapy,Clinical Support Services,Speech Therapist,Physiotherapist,6,22.56,28.21,EMP0768-20260914_000059,Mr Scott Holt,Maternity Leave Cover,2025-10-21
BR-00009258-20260914_000059,2027-02-26,04:30:00,12:30:00,Westborough Acute Care NHS Trust,Admin,Breast Surgery,Surgery & Cancer,Administrator,Receptionist,3,13.33,16.41,EMP0444-20260914_000059,Gillian Hughes-Robson,Study Leave Cover,2025-01-06
BR-00009259-20260914_000059,2026-07-05,08:30:00,13:30:00,Westmere Community Health NHS Trust,Admin,Respiratory Medicine,Medicine & Acute Care,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP0635-20260914_000059,Dr Stephanie Simpson,Weekend Cover,2025-10-20
BR-00009260-20260914_000059,2025-09-26,13:00:00,17:00:00,Riverside Integrated Care NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Nursery Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0983-20260914_000059,Amber Morris,Ward Capacity Increase,2024-10-29
BR-00009261-20260914_000059,2026-04-02,23:15:00,02:15:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,Urgent Care,Emergency & Urgent Care,Senior Staff Nurse,Ward Manager,8A,28.21,35.9,EMP0358-20260914_000059,Christine Macdonald,Specialist Skills Required,2025-08-21
BR-00009262-20260914_000059,2027-07-26,22:45:00,00:45:00,Hillcrest Medical Centres NHS Trust,Nursing,Pathology,Clinical Support Services,Charge Nurse,Staff Nurse,5,18.97,23.08,EMP0719-20260914_000059,Timothy Whittaker,Additional Patient Safety Cover,2026-05-17
BR-00009263-20260914_000059,2027-01-20,00:30:00,10:30:00,Northshire University Hospitals NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Ward Manager,Senior Staff Nurse,6,22.56,28.21,EMP0848-20260914_000059,Mrs Rachael Thompson,Sickness Cover,2024-12-05
BR-00009264-20260914_000059,2027-05-05,20:00:00,04:00:00,Westmere Community Health NHS Trust,AHP,Urgent Care,Emergency & Urgent Care,Physiologist,Physiotherapist,6,22.56,28.21,EMP0819-20260914_000059,Dr Michael Lee,Annual Leave Cover,2024-10-12
BR-00009265-20260914_000059,2026-12-19,15:15:00,22:15:00,Southvale Hospitals NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Radiographer,Pharmacist,5,18.97,23.08,EMP0726-20260914_000059,Dr Amelia Williams,Training Cover,2024-11-12
BR-00009266-20260914_000059,2027-07-27,17:15:00,01:15:00,Valleyview Mental Wellness NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Nursery Nurse,Charge Nurse,7,26.67,33.33,EMP1027-20260914_000059,Jessica Rees,Specialist Skills Required,2025-07-03
BR-00009267-20260914_000059,2026-11-01,08:45:00,16:45:00,Northwood Mental Health NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Speech Therapist,Radiographer,6,22.56,28.21,EMP0010-20260914_000059,Michael Marshall,High Acuity Patients,2025-05-09
BR-00009268-20260914_000059,2027-07-23,19:00:00,06:00:00,Northshire University Hospitals NHS Trust,Medical,Neurosurgery,Surgery & Cancer,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0783-20260914_000059,Dr Eric Wilson,New Service Requirement,2025-01-22
BR-00009269-20260914_000059,2026-05-17,11:00:00,15:00:00,Riverside Integrated Care NHS Trust,Admin,Facilities Management,Corporate Services,Data Analyst,Administrator,3,13.33,16.41,EMP0707-20260914_000059,Jeremy Cunningham,High Acuity Patients,2026-03-27
BR-00009270-20260914_000059,2025-09-28,19:15:00,21:15:00,Valleyview Mental Wellness NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Healthcare Assistant,Staff Nurse,5,18.97,23.08,EMP1153-20260914_000059,Sophie Miller,Increased Patient Demand,2024-10-23
BR-00009271-20260914_000059,2026-06-04,05:00:00,15:00:00,Eastfield Psychological Services NHS Trust,Nursing,Human Resources,Corporate Services,Nursery Nurse,Nursery Nurse,2,12.31,14.36,EMP0936-20260914_000059,Mr Garry Franklin,Weekend Cover,2026-08-05
BR-00009272-20260914_000059,2027-05-27,12:45:00,21:45:00,Westborough Acute Care NHS Trust,AHP,Nephrology,Medicine & Acute Care,Physiologist,Physiologist,6,22.56,28.21,EMP0460-20260914_000059,Tracy Hurst-Taylor,Sickness Cover,2025-02-06
BR-00009273-20260914_000059,2026-01-26,19:15:00,22:15:00,Oakridge Community Services NHS Trust,AHP,General Surgery,Surgery & Cancer,Occupational Therapist,Radiographer,6,22.56,28.21,EMP0331-20260914_000059,Mrs Joyce Hill,Bank Holiday Cover,2024-12-19
BR-00009274-20260914_000059,2026-10-07,01:45:00,09:45:00,Midlands Central Hospitals NHS Trust,Medical,Obstetrics,Women & Children,Consultant,SHO,SHO,23.08,30.77,EMP0146-20260914_000059,Dr Trevor Williams,Staff Shortage,2024-10-20
BR-00009275-20260914_000059,2027-09-12,09:45:00,20:45:00,Oakridge Community Services NHS Trust,Medical,Neurology,Medicine & Acute Care,Consultant,Registrar,SPR,33.33,43.59,EMP0713-20260914_000059,Dr Samantha Armstrong,Unexpected Absence,2024-12-21
BR-00009276-20260914_000059,2026-01-09,02:45:00,09:45:00,Northwood Mental Health NHS Trust,Admin,Human Resources,Corporate Services,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP0658-20260914_000059,Dr Terence Frost,Night Shift Cover,2024-10-30
BR-00009277-20260914_000059,2025-10-19,04:15:00,08:15:00,Lakeside District Hospitals NHS Trust,Medical,Neurosurgery,Surgery & Cancer,Consultant,Consultant,CONS,48.72,71.79,EMP0688-20260914_000059,Linda O'Connor,Unexpected Absence,2024-12-01
BR-00009278-20260914_000059,2026-07-01,09:00:00,19:00:00,Eastfield Psychological Services NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Staff Nurse,Charge Nurse,7,26.67,33.33,EMP0580-20260914_000059,Dr Toby Harris,Annual Leave Cover,2026-05-20
BR-00009279-20260914_000059,2027-04-24,17:30:00,03:30:00,Hillcrest Medical Centres NHS Trust,AHP,Paediatrics,Women & Children,Occupational Therapist,Physiologist,6,22.56,28.21,EMP0375-20260914_000059,Benjamin Smith,New Service Requirement,2025-10-22
BR-00009280-20260914_000059,2026-12-19,00:00:00,07:00:00,Broadfield Clinical Services NHS Trust,Medical,Orthopaedics,Surgery & Cancer,FY1/FY2,Consultant,CONS,48.72,71.79,EMP0494-20260914_000059,Shannon Green,Sickness Cover,2025-03-30
BR-00009281-20260914_000059,2027-07-04,10:45:00,21:45:00,Meadowbrook Community Health NHS Trust,Medical,Physiotherapy,Clinical Support Services,Consultant,FY1/FY2,FY1,18.46,21.54,EMP1088-20260914_000059,Richard Swift,Night Shift Cover,2025-07-26
BR-00009282-20260914_000059,2027-05-04,10:30:00,18:30:00,Midlands Central Hospitals NHS Trust,Admin,Physiotherapy,Clinical Support Services,Receptionist,Receptionist,3,13.33,16.41,EMP0534-20260914_000059,Ben Smith,Sickness Cover,2025-03-15
BR-00009283-20260914_000059,2027-06-21,00:15:00,10:15:00,Valleyview Mental Wellness NHS Trust,Admin,Facilities Management,Corporate Services,Administrator,Data Analyst,8A,28.21,35.9,EMP0336-20260914_000059,Dominic Russell,Staff Redeployment,2026-03-19
BR-00009284-20260914_000059,2027-06-18,19:15:00,02:15:00,Southgate Community & Mental Health NHS Trust,AHP,Gynaecology,Women & Children,Speech Therapist,Speech Therapist,6,22.56,28.21,EMP0689-20260914_000059,Dr Marc Dixon,Weekend Cover,2024-10-29
