emp_id,first_name,last_name,email,dob,telephone,address,gender,trust,ethnicity,nationality,visa_status,staff_group,role,division,grade,hourly_rate,hire_date,contract_start,weekly_hours,fte,registration_type,contract_type,employment_status,registration_no,registration_expiry_date,ni,dbs_expiry_date,mandatory_training_expiry_date,profile_creation_date
EMP0844-20260913_210636,Tony,Gordon,ryoung@example.net,1966-02-13,(0114) 496 0718,"Studio 7
Walker Inlet
Richardsonshire
LN9M 6UB",Male,Southgate Community & Mental Health NHS Trust,Black,South Africa,Skilled Worker,Medical,SHO,Corporate Services,SHO,23.42,2019-12-23,2020-01-27,37.5,1.0,None,Bank,Suspended,HZ686083,2030-02-22,SU944204,2029-11-08,2026-12-08,2020-01-13
EMP0845-20260913_210636,Amanda,Parsons,sgreen@example.net,1967-07-19,+44(0)118 496 0601,"15 Jemma Views
New Beverleystad
SY3P 0GH",Female,Riverbank General Hospitals NHS Trust,Mixed,Nigeria,British Citizen,Nursing,Ward Manager,Clinical Support Services,8A,28.77,2022-02-25,2022-04-08,37.5,1.0,GMC,Fixed Term,On Leave,BK912939,2031-02-01,GD602942,2028-11-11,2027-07-16,2022-03-18
EMP0846-20260913_210636,Kimberley,Patel,neilsmith@example.com,1993-07-13,+44(0)191 4960123,"67 Hammond Flat
West Judith
L7 4EL",Male,Westmere Community Health NHS Trust,White,Australia,Skilled Worker,Nursing,Ward Manager,Surgery & Cancer,8A,32.6,2018-03-17,2018-04-28,30.0,0.8,GMC,Fixed Term,Active,KD661401,2031-04-05,IZ547636,2029-03-03,2027-06-07,2018-04-07
EMP0847-20260913_210636,Philip,Rose,kimdavies@example.org,1976-08-24,0115 4960640,"120 Pope Rest
East Raymondville
B34 7EU",Male,Broadfield Clinical Services NHS Trust,White,Canada,ILR,Nursing,Ward Manager,Critical Care & Anaesthesia,8A,32.26,2024-07-07,2024-08-04,37.5,1.0,HCPC,Bank,Suspended,QD282318,2029-01-06,QS005640,2031-01-06,2026-10-21,2024-07-28
EMP0848-20260913_210636,Mohammed,Woods,terrywright@example.net,1961-11-16,+44141 496 0868,"934 Nigel Wells
New Ricky
PR8 2SL",Male,Meadowbrook Community Health NHS Trust,White,United Kingdom,Dependent,Nursing,Ward Manager,Medicine & Acute Care,8A,31.15,2016-09-27,2016-11-08,30.0,0.8,HCPC,Bank,On Leave,DF815017,2029-12-31,HW423551,2026-10-10,2026-11-18,2016-10-18
EMP0849-20260913_210636,Nathan,Carter,andersonneil@example.net,2003-07-01,+44(0)1414960896,"0 Amelia Corners
South Samberg
N1H 4DN",Female,Southgate Community & Mental Health NHS Trust,Black,Jamaica,ILR,Medical,GP,Medicine & Acute Care,GP,51.23,2020-12-28,2021-01-25,20.0,0.53,HCPC,Bank,On Leave,NE158312,2030-02-06,OG758832,2028-02-06,2026-12-31,2021-01-18
EMP0850-20260913_210636,Chelsea,Hunt,palmerfrancesca@example.net,1969-03-06,(0117) 4960960,"50 Diane Groves
Lake Samuelland
L1 0UJ",Male,Valleyview Mental Wellness NHS Trust,Asian,Thailand,Skilled Worker,Medical,GP,Surgery & Cancer,GP,59.23,2020-08-18,2020-09-29,30.0,0.8,NMC,Permanent,On Leave,SS930672,2030-03-16,RO507281,2027-12-20,2027-07-28,2020-09-08
EMP0851-20260913_210636,Lisa,Fox,abigailfreeman@example.net,1961-06-27,029 2018 0306,"5 Kelly Neck
Neilchester
B92 6JR",Male,Meadowbrook Community Health NHS Trust,White,Australia,British Citizen,Admin,Receptionist,Medicine & Acute Care,3,14.75,2020-02-19,2020-03-18,20.0,0.53,None,Fixed Term,Inactive,FV186502,2028-02-08,LY193862,2026-11-27,2027-06-14,2020-03-11
EMP0852-20260913_210636,Leonard,Bell,harveykaty@example.com,2002-12-02,+44(0)1632 960 242,"Studio 4
Janice Parkways
New Phillip
HS6 5HQ",Female,Broadfield Clinical Services NHS Trust,Black,Ghana,Dependent,Nursing,Healthcare Assistant,Corporate Services,2,12.83,2018-04-19,2018-05-31,20.0,0.53,HCPC,Permanent,Inactive,JV645458,2029-06-12,KJ445581,2027-06-01,2027-05-12,2018-05-10
EMP0853-20260913_210636,Neil,Brookes,hjackson@example.org,1979-06-11,+44117 4960677,"50 Mohamed Locks
West Lorraine
SS72 2LH",Female,Midlands Central Hospitals NHS Trust,Mixed,South Africa,Skilled Worker,Admin,Medical Secretary,Clinical Support Services,4,19.33,2026-08-26,2026-09-23,20.0,0.53,NMC,Permanent,On Leave,TU681954,2027-03-22,SD830731,2029-11-01,2027-01-29,2026-09-16
EMP0854-20260913_210636,Terry,Freeman,robertsantony@example.com,1999-02-02,0141 496 0675,"Flat 48S
Morley Prairie
Valerieland
LA9E 5YX",Male,Valleyview Mental Wellness NHS Trust,Mixed,India,Skilled Worker,Admin,Medical Secretary,Clinical Support Services,4,18.92,2022-01-22,2022-03-05,37.5,1.0,NMC,Fixed Term,On Leave,EV983912,2028-10-13,WB289221,2031-07-17,2027-02-09,2022-02-12
EMP0855-20260913_210636,Abigail,Cole,gordon86@example.com,1975-07-20,01914960672,"76 Scott Center
Karenside
CH20 1WE",Male,Southvale Hospitals NHS Trust,Asian,India,Skilled Worker,Nursing,Nursery Nurse,Clinical Support Services,2,12.43,2022-08-11,2022-09-15,37.5,1.0,None,Bank,Inactive,KI112702,2027-10-08,UE852634,2028-09-23,2027-06-02,2022-09-01
EMP0856-20260913_210636,Jayne,Butcher,donnayates@example.com,1964-10-14,(0191) 496 0429,"31 Kathleen Passage
Lake Kathleen
B2 4NQ",Female,Greenhaven Acute & Specialist Care NHS Trust,Black,Nigeria,Dependent,Nursing,Nursery Nurse,Corporate Services,2,12.62,2026-02-09,2026-03-09,20.0,0.53,HCPC,Bank,Inactive,QF445751,2030-05-28,MS016922,2029-06-15,2027-01-08,2026-03-02
EMP0857-20260913_210636,Callum,Jones,shanephillips@example.org,1960-10-08,0191 498 0466,"Studio 3
Joshua Lights
North Rickyfurt
M8E 9ZB",Female,Bluewater Community & Rehabilitation NHS Trust,Mixed,Barbados,Skilled Worker,Admin,Administrator,Surgery & Cancer,3,15.77,2025-07-13,2025-08-17,30.0,0.8,NMC,Permanent,On Leave,MD150253,2031-05-13,XI365511,2030-02-12,2026-10-18,2025-08-03
EMP0858-20260913_210636,Richard,Berry,brenda49@example.net,1963-01-18,+44289018050,"Flat 92
Ross Vista
North Olivia
S0 6UR",Male,Greenhaven Acute & Specialist Care NHS Trust,Mixed,South Africa,ILR,AHP,Pharmacist,Emergency & Urgent Care,5,21.6,2025-09-13,2025-10-11,20.0,0.53,NMC,Permanent,Active,ZE213219,2028-03-07,FB363715,2027-04-14,2027-06-30,2025-10-04
EMP0859-20260913_210636,Clifford,Brown,bscott@example.net,1989-06-17,+44(0)1514960160,"Studio 0
Diane Green
Lake Rebecca
L22 8NY",Male,Horizon Integrated Health Partnership NHS Trust,White,New Zealand,British Citizen,Admin,Medical Secretary,Critical Care & Anaesthesia,4,16.44,2017-06-03,2017-07-01,18.75,0.5,NMC,Fixed Term,On Leave,LY703609,2031-07-08,EF642181,2028-10-05,2027-07-13,2017-06-24
EMP0860-20260913_210636,Christine,Hicks,johnsonolivia@example.net,2005-04-21,+441632 960953,"Flat 76
Melanie Mission
Bellchester
S0 5RB",Female,Westborough Acute Care NHS Trust,Asian,India,Skilled Worker,AHP,Speech Therapist,Medicine & Acute Care,6,23.54,2022-10-13,2022-11-17,15.0,0.4,NMC,Permanent,Inactive,RF501835,2030-04-21,RY152902,2028-05-10,2026-10-08,2022-11-03
EMP0861-20260913_210636,Kyle,Mitchell,martinjones@example.com,2000-09-11,+44116 4960365,"145 Price Neck
Port Elainefort
L1J 7GF",Female,Valleyview Mental Wellness NHS Trust,Asian,Thailand,ILR,Medical,Registrar,Critical Care & Anaesthesia,SPR,33.34,2019-10-15,2019-11-12,37.5,1.0,HCPC,Fixed Term,On Leave,DX509003,2026-10-26,ZC098287,2030-12-07,2026-12-12,2019-11-05
EMP0862-20260913_210636,Richard,Stewart,maria10@example.com,2005-02-15,0118 496 0647,"0 Steven Lakes
Marshallton
WF4Y 4JU",Female,Riverbank General Hospitals NHS Trust,Mixed,Jamaica,Skilled Worker,Nursing,Ward Manager,Clinical Support Services,8A,32.23,2024-09-30,2024-10-28,20.0,0.53,GMC,Bank,Inactive,YJ384616,2028-03-16,AY467348,2029-09-16,2027-07-28,2024-10-21
EMP0863-20260913_210636,Clifford,Marshall,alee@example.org,1998-04-04,+44(0)808 157 0088,"Flat 38G
Lewis Neck
Leslieberg
L14 5JJ",Female,Lakeside District Hospitals NHS Trust,Black,Nigeria,British Citizen,Medical,SHO,Surgery & Cancer,SHO,30.51,2024-10-05,2024-11-02,37.5,1.0,HCPC,Fixed Term,On Leave,NZ201747,2029-04-11,RJ179229,2028-05-17,2026-09-13,2024-10-26
EMP0864-20260913_210636,Gregory,Briggs,sarahlee@example.org,1981-08-04,(0116) 496 0041,"1 Griffiths Route
Ashleyport
N8 5PU",Female,Broadfield Clinical Services NHS Trust,Asian,China,ILR,Medical,Registrar,Corporate Services,SPR,38.19,2023-01-30,2023-03-06,20.0,0.53,GMC,Permanent,Suspended,BI930960,2030-10-09,ZY996931,2030-03-09,2027-06-16,2023-02-20
EMP0865-20260913_210636,Jeffrey,Gill,katkinson@example.net,1971-01-17,01914960184,"Flat 07Q
John Meadows
Charlesburgh
IP59 6WR",Male,Midlands Central Hospitals NHS Trust,Asian,China,British Citizen,AHP,Physiotherapist,Corporate Services,6,26.36,2017-01-08,2017-02-12,18.75,0.5,None,Permanent,On Leave,VY970399,2029-10-18,QV841602,2028-10-12,2026-10-20,2017-01-29
EMP0866-20260913_210636,Leigh,Chadwick,begumdamien@example.org,1991-10-02,01614960991,"64 Brooks Dam
New Harrietberg
SP61 1UG",Female,Midlands Central Hospitals NHS Trust,Mixed,India,Skilled Worker,Nursing,Charge Nurse,Clinical Support Services,7,26.94,2025-10-24,2025-12-05,30.0,0.8,GMC,Fixed Term,Inactive,HS102185,2031-05-03,LX091272,2029-12-04,2026-10-09,2025-11-14
EMP0867-20260913_210636,Callum,Williams,roybrown@example.org,1984-02-01,+44(0)151 496 0978,"Studio 3
Lee Key
Hallfurt
NP9N 5ZZ",Male,Bluewater Community & Rehabilitation NHS Trust,White,Canada,Dependent,AHP,Physiologist,Medicine & Acute Care,6,24.46,2026-06-23,2026-07-28,15.0,0.4,GMC,Bank,Suspended,CQ643129,2030-05-05,XN437048,2029-12-02,2027-06-19,2026-07-14
EMP0868-20260913_210636,Brian,Holt,richardsonstacey@example.com,1973-08-31,(01632) 960542,"Flat 98
Cox Branch
Andrewborough
SY23 8UQ",Female,Bluewater Community & Rehabilitation NHS Trust,Black,Kenya,Dependent,Medical,FY1/FY2,Emergency & Urgent Care,FY1,18.98,2017-05-26,2017-06-23,20.0,0.53,None,Bank,On Leave,ZJ379707,2031-08-02,WC585918,2030-04-24,2027-07-03,2017-06-16
EMP0869-20260913_210636,Carol,Cook,geoffreystone@example.org,1994-10-05,0909 8790627,"33 Hutchinson Freeway
North Seanborough
G9 8FN",Male,Northshire University Hospitals NHS Trust,Black,Jamaica,Dependent,Medical,Consultant,Clinical Support Services,CONS,55.76,2019-10-02,2019-10-30,20.0,0.53,NMC,Bank,On Leave,JI947174,2027-06-26,LW911658,2030-05-22,2027-04-08,2019-10-23
EMP0870-20260913_210636,Elliot,Taylor,ellisderek@example.net,1984-09-22,0161 496 0306,"Flat 4
Kemp Mills
Pamelashire
TD3 3AD",Female,Hillcrest Medical Centres NHS Trust,White,Canada,ILR,Medical,Registrar,Critical Care & Anaesthesia,SPR,35.24,2025-12-30,2026-02-10,20.0,0.53,GMC,Fixed Term,On Leave,KJ835774,2030-09-07,OJ337482,2028-05-21,2026-11-21,2026-01-20
EMP0871-20260913_210636,Philip,Allen,georgiasykes@example.net,1970-03-25,+44(0)909 879 0365,"Studio 67u
Andrew Alley
Jonesmouth
G4U 0ZF",Female,Northshire University Hospitals NHS Trust,Asian,Japan,Dependent,AHP,Occupational Therapist,Surgery & Cancer,6,23.92,2025-11-10,2025-12-22,18.75,0.5,NMC,Bank,Suspended,CN061211,2030-03-08,PC191312,2027-01-07,2026-11-15,2025-12-01
EMP0872-20260913_210636,Clifford,Bird,liamgough@example.org,1961-11-14,(0131) 496 0374,"Studio 9
Anderson Club
Mortonfurt
EC83 1ND",Female,Midlands Central Hospitals NHS Trust,White,Canada,Skilled Worker,Admin,Receptionist,Corporate Services,3,13.74,2019-04-17,2019-05-22,20.0,0.53,NMC,Bank,Inactive,QH003785,2031-02-28,LN606424,2030-09-07,2026-10-17,2019-05-08
EMP0873-20260913_210636,Lisa,Jenkins,foxdorothy@example.org,1972-09-21,+44(0)131 4960264,"3 Walker Hill
Stephenport
SL5W 2LS",Female,Riverbank General Hospitals NHS Trust,White,United Kingdom,ILR,Medical,SHO,Women & Children,SHO,23.11,2019-10-29,2019-11-26,30.0,0.8,NMC,Fixed Term,Suspended,ER836757,2030-01-11,CY982357,2031-08-17,2027-01-31,2019-11-19
EMP0874-20260913_210636,Sylvia,Black,nwhite@example.net,2005-12-05,(0114)4960816,"11 Benson Island
Vincentbury
E6 2PL",Female,Westborough Acute Care NHS Trust,Mixed,India,British Citizen,AHP,Physiologist,Surgery & Cancer,6,27.16,2019-11-20,2019-12-18,18.75,0.5,NMC,Bank,Active,JD870272,2028-05-29,DN085096,2028-12-09,2026-09-17,2019-12-11
EMP0875-20260913_210636,Josh,Yates,halllee@example.com,1977-07-15,+44(0)114 496 0938,"Flat 53
Palmer Burgs
Port Margaretport
BR73 2FR",Female,Eastfield Psychological Services NHS Trust,Black,Barbados,ILR,Medical,Registrar,Women & Children,SPR,37.4,2026-01-14,2026-02-18,15.0,0.4,NMC,Bank,Inactive,WI613045,2027-09-09,LY117633,2027-10-28,2027-06-17,2026-02-04
EMP0876-20260913_210636,Georgia,Hunter,ewatson@example.net,1989-06-21,+44151 4960231,"Studio 0
Mohamed Park
West Howard
SE02 6FD",Female,Broadfield Clinical Services NHS Trust,Black,South Africa,Skilled Worker,AHP,Physiologist,Critical Care & Anaesthesia,6,24.61,2022-06-06,2022-07-11,15.0,0.4,HCPC,Fixed Term,Active,VL385296,2030-08-13,AL278197,2028-03-03,2026-11-01,2022-06-27
EMP0877-20260913_210636,Mohammad,Read,hilarycooper@example.org,2003-12-10,(0909) 879 0642,"7 Howard Village
Clarkeside
G8 4RL",Female,Midlands Central Hospitals NHS Trust,Asian,Thailand,ILR,Nursing,Charge Nurse,Critical Care & Anaesthesia,7,27.63,2024-02-09,2024-03-15,18.75,0.5,NMC,Bank,On Leave,FU452951,2027-05-06,MS986799,2027-07-17,2027-06-26,2024-03-01
EMP0878-20260913_210636,Hazel,Miles,teresa70@example.com,1971-03-09,03069990773,"152 Jean Trail
Turnertown
WC0 5EB",Male,Greenhaven Acute & Specialist Care NHS Trust,White,United States,Skilled Worker,Nursing,Staff Nurse,Surgery & Cancer,5,21.05,2018-11-22,2019-01-03,20.0,0.53,None,Bank,Inactive,YF245642,2029-04-15,DW802327,2029-12-20,2027-02-17,2018-12-13
EMP0879-20260913_210636,Jeffrey,Barber,smithalison@example.org,2005-08-13,+44(0)20 7496 0428,"61 Bethany Divide
Raymondfort
S6K 7DQ",Female,Riverbank General Hospitals NHS Trust,Black,Kenya,British Citizen,AHP,Physiologist,Emergency & Urgent Care,6,24.4,2021-05-21,2021-07-02,30.0,0.8,NMC,Bank,Suspended,FA749839,2031-07-20,PG615335,2031-01-09,2027-08-09,2021-06-11
EMP0880-20260913_210636,Kirsty,Jordan,michelleallen@example.org,2005-07-18,(0116) 496 0852,"357 Allen Squares
Cameronmouth
S75 0HT",Male,Lakeside District Hospitals NHS Trust,Asian,Thailand,British Citizen,Nursing,Ward Manager,Corporate Services,8A,30.76,2018-01-21,2018-03-04,20.0,0.53,HCPC,Permanent,Inactive,GX495498,2027-08-19,QL060119,2028-09-12,2026-11-25,2018-02-11
EMP0881-20260913_210636,Patricia,Hill,brownjayne@example.com,1993-10-07,01414960009,"Studio 53a
Elliot Lakes
North Peterside
RG36 5TE",Female,Greenhaven Acute & Specialist Care NHS Trust,Mixed,India,Skilled Worker,Medical,Consultant,Clinical Support Services,CONS,54.34,2022-02-15,2022-03-29,20.0,0.53,HCPC,Bank,Inactive,VB479024,2030-04-12,YE073175,2028-10-10,2027-02-19,2022-03-08
EMP0882-20260913_210636,Alan,Wall,rjohnson@example.com,1999-02-03,(0118)4960740,"03 Karl Row
New Amymouth
L66 8AX",Female,Eastmoor Teaching Hospitals NHS Trust,Asian,Thailand,Skilled Worker,Nursing,Nursery Nurse,Women & Children,2,13.36,2018-06-02,2018-07-07,37.5,1.0,None,Permanent,On Leave,QJ736921,2030-06-11,LL949006,2028-07-28,2027-04-03,2018-06-23
EMP0883-20260913_210636,Justin,Roberts,batespatricia@example.org,1974-05-12,01314960164,"9 Smith Spring
West Dylan
S4 1SU",Male,Southgate Community & Mental Health NHS Trust,White,United Kingdom,British Citizen,Nursing,Senior Staff Nurse,Emergency & Urgent Care,6,23.38,2024-11-29,2025-01-03,30.0,0.8,GMC,Permanent,Suspended,NR640311,2027-08-27,MA219223,2031-05-07,2027-08-25,2024-12-20
EMP0884-20260913_210636,Caroline,Harris,ethompson@example.com,1997-09-14,(0191)4960773,"Studio 75X
Trevor Springs
Hawkinston
N4 5BE",Female,Lakeside District Hospitals NHS Trust,Black,Jamaica,ILR,Medical,Registrar,Critical Care & Anaesthesia,SPR,42.76,2022-08-09,2022-09-06,30.0,0.8,GMC,Permanent,Inactive,VG368155,2029-08-26,RL696322,2028-08-28,2026-09-22,2022-08-30
EMP0885-20260913_210636,Ronald,Green,qpowell@example.net,1965-01-03,0131 4960786,"Flat 36k
Sutton Dale
Hardingfurt
BL7A 3GB",Male,Greenhaven Acute & Specialist Care NHS Trust,Black,Trinidad and Tobago,Dependent,Admin,Data Analyst,Women & Children,8A,35.6,2018-09-01,2018-09-29,37.5,1.0,GMC,Fixed Term,On Leave,QR337191,2030-12-24,BX870072,2029-05-15,2027-08-04,2018-09-22
EMP0886-20260913_210636,Lydia,Bennett,paige67@example.com,2004-09-11,+44(0)1614960053,"Flat 42
Watson Ridge
Charliefurt
M11 6RE",Male,Greenhaven Acute & Specialist Care NHS Trust,Mixed,United Kingdom,ILR,Nursing,Nursery Nurse,Emergency & Urgent Care,2,13.51,2024-10-13,2024-11-24,18.75,0.5,GMC,Permanent,On Leave,RU385304,2026-11-21,MZ979887,2028-02-23,2027-07-12,2024-11-03
EMP0887-20260913_210636,Mohamed,Long,cgill@example.org,2007-02-03,(0151) 4960520,"Flat 70W
Bruce Fields
Abigailshire
TS8 9XA",Male,Oakridge Community Services NHS Trust,Asian,Thailand,Skilled Worker,Nursing,Nursery Nurse,Women & Children,2,12.98,2024-10-30,2024-12-11,37.5,1.0,GMC,Bank,On Leave,QI428424,2030-01-08,RJ350081,2027-07-05,2027-09-08,2024-11-20
EMP0888-20260913_210636,Patricia,White,joecox@example.net,2005-11-14,+44909 879 0919,"258 Katie Greens
Port Glenn
B9H 2NS",Female,Oakridge Community Services NHS Trust,Mixed,New Zealand,Dependent,Medical,Consultant,Emergency & Urgent Care,CONS,49.25,2022-10-30,2022-12-11,30.0,0.8,None,Bank,Suspended,AG170432,2028-06-10,IJ612960,2027-04-08,2027-08-07,2022-11-20
EMP0889-20260913_210636,Jake,Wood,bryanpickering@example.org,2008-02-07,(0118) 496 0727,"0 Fletcher Lake
North Phillip
W33 0BU",Male,Bluewater Community & Rehabilitation NHS Trust,Asian,China,Skilled Worker,AHP,Speech Therapist,Women & Children,6,25.39,2023-10-26,2023-11-30,18.75,0.5,None,Permanent,Inactive,AA284602,2030-07-22,HN063546,2031-04-26,2026-12-18,2023-11-16
EMP0890-20260913_210636,Liam,Clark,karennorman@example.org,1987-08-27,0116 4960883,"Flat 6
Clark Crest
East Aimee
W1 6ZE",Female,Lakeside District Hospitals NHS Trust,Black,South Africa,Dependent,Medical,SHO,Medicine & Acute Care,SHO,27.38,2017-04-28,2017-06-09,20.0,0.53,NMC,Fixed Term,Suspended,SM936931,2031-08-07,GL093844,2026-10-24,2026-11-08,2017-05-19
EMP0891-20260913_210636,Leanne,Brooks,tsmith@example.net,2004-05-16,0909 8790603,"58 Simon Wall
Khanshire
TS9H 5GX",Male,Broadfield Clinical Services NHS Trust,Mixed,Kenya,ILR,AHP,Physiologist,Medicine & Acute Care,6,26.11,2018-09-03,2018-10-08,20.0,0.53,NMC,Permanent,Suspended,WS319200,2027-11-05,QF080482,2029-08-15,2027-02-18,2018-09-24
EMP0892-20260913_210636,Vincent,Barlow,xchambers@example.org,1981-05-15,+44(0)1134960742,"974 Geoffrey Knoll
Farrellstad
M8E 6BE",Female,Westmere Community Health NHS Trust,White,New Zealand,Skilled Worker,Medical,FY1/FY2,Surgery & Cancer,FY1,19.07,2019-04-16,2019-05-14,15.0,0.4,GMC,Fixed Term,Suspended,RN662506,2027-04-26,CU824360,2031-03-25,2027-05-13,2019-05-07
EMP0893-20260913_210636,Guy,Hill,ballrobin@example.org,1986-07-03,(0808) 157 0999,"23 Gilbert Squares
Bensonmouth
B02 2ZP",Female,Westborough Acute Care NHS Trust,Asian,India,Dependent,Nursing,Charge Nurse,Clinical Support Services,7,26.88,2021-08-20,2021-09-17,37.5,1.0,GMC,Fixed Term,On Leave,NG679878,2029-04-30,PS345160,2027-08-11,2026-12-04,2021-09-10
EMP0894-20260913_210636,Victor,Brady,jemmawhite@example.com,1986-10-17,(0151) 4960203,"Studio 09W
Conor Crest
Talbotbury
GU3 3HQ",Female,Broadfield Clinical Services NHS Trust,Mixed,Australia,Skilled Worker,Medical,SHO,Surgery & Cancer,SHO,29.17,2021-01-17,2021-02-14,20.0,0.53,HCPC,Bank,On Leave,BO799679,2030-06-15,DB605233,2028-02-03,2027-01-02,2021-02-07
EMP0895-20260913_210636,Bethan,Smith,rileyjoan@example.org,1977-04-10,+449098790942,"Flat 15t
Edwards Path
Johnsonland
G8K 0SZ",Male,Eastfield Psychological Services NHS Trust,Asian,China,British Citizen,Medical,Registrar,Clinical Support Services,SPR,37.92,2021-02-16,2021-03-23,30.0,0.8,NMC,Fixed Term,Inactive,OC440792,2028-11-10,PS216840,2031-01-30,2027-08-21,2021-03-09
EMP0896-20260913_210636,Amber,Ward,shawjasmine@example.net,1973-07-27,(0191)4960080,"Studio 20k
Robinson Terrace
North Julie
KA06 9BJ",Female,Broadfield Clinical Services NHS Trust,Mixed,South Africa,British Citizen,Admin,Receptionist,Corporate Services,3,15.23,2022-12-17,2023-01-14,20.0,0.53,GMC,Permanent,Inactive,GY681927,2030-04-04,WJ635920,2029-11-01,2026-11-01,2023-01-07
EMP0897-20260913_210636,Kieran,Williams,sara03@example.org,1999-11-23,0114 4960481,"376 Amelia Mount
South Fiona
HD2X 1GD",Female,Broadfield Clinical Services NHS Trust,White,United States,Dependent,Admin,Administrator,Critical Care & Anaesthesia,3,14.44,2024-05-28,2024-06-25,37.5,1.0,None,Fixed Term,On Leave,TG601968,2031-05-13,KX344673,2030-03-26,2027-02-11,2024-06-18
EMP0898-20260913_210636,Phillip,Jones,smithdorothy@example.org,1965-04-08,+44(0)29 2018 0033,"Studio 46
Terence Harbor
South Claire
N5J 4ZQ",Female,Horizon Integrated Health Partnership NHS Trust,Black,Ghana,ILR,Medical,Registrar,Emergency & Urgent Care,SPR,40.67,2021-05-29,2021-07-10,37.5,1.0,HCPC,Bank,Active,JD627894,2030-08-24,XS841027,2027-03-05,2026-10-28,2021-06-19
EMP0899-20260913_210636,Arthur,McCarthy,hendersonraymond@example.com,1993-03-29,+44(0)1174960283,"402 Tina Stream
New Damienview
RH7E 4AT",Female,Westborough Acute Care NHS Trust,Black,Trinidad and Tobago,ILR,Admin,Administrator,Emergency & Urgent Care,3,14.93,2025-09-17,2025-10-22,15.0,0.4,GMC,Permanent,Active,GH145254,2027-07-03,MT251179,2026-11-30,2026-12-21,2025-10-08
EMP0900-20260913_210636,Dean,Thomas,kyle07@example.net,1990-02-16,+44306 9990140,"Studio 61X
Clare Curve
Watkinsmouth
G1 9XG",Male,Greenhaven Acute & Specialist Care NHS Trust,Black,Ghana,Skilled Worker,Admin,Receptionist,Emergency & Urgent Care,3,15.65,2020-12-18,2021-01-22,30.0,0.8,HCPC,Bank,On Leave,NG712958,2029-09-28,EE065963,2027-10-13,2027-06-01,2021-01-08
EMP0901-20260913_210636,Carol,Hayward,turnerjoseph@example.net,2001-08-11,+44(0)20 7496 0303,"770 Charlotte Village
Patelton
EN81 9LN",Female,Northwood Mental Health NHS Trust,Mixed,United Kingdom,British Citizen,Medical,Registrar,Medicine & Acute Care,SPR,34.63,2022-05-02,2022-06-06,30.0,0.8,None,Bank,On Leave,JH769120,2030-11-12,YZ713917,2031-03-06,2027-05-27,2022-05-23
EMP0902-20260913_210636,Duncan,Griffin,rebecca47@example.net,1967-10-17,+44(0)306 999 0498,"Studio 76
Christian Drive
Lake Charlotte
HA10 4ND",Female,Riverside Integrated Care NHS Trust,Black,Kenya,ILR,Nursing,Ward Manager,Emergency & Urgent Care,8A,29.29,2018-05-25,2018-07-06,30.0,0.8,NMC,Bank,Suspended,KN067234,2027-08-16,WK966430,2031-06-17,2027-02-28,2018-06-15
EMP0903-20260913_210636,Kate,Smith,ibrown@example.org,1982-01-11,+44(0)114 4960500,"182 Josh Estates
Port Darrenshire
CM0R 4FU",Male,Southgate Community & Mental Health NHS Trust,White,New Zealand,Dependent,Nursing,Ward Manager,Critical Care & Anaesthesia,8A,32.83,2021-11-15,2021-12-27,30.0,0.8,GMC,Fixed Term,Active,NV941087,2031-03-08,EV694052,2031-08-22,2027-05-16,2021-12-06
EMP0904-20260913_210636,Beth,Hammond,rowleykyle@example.net,2003-07-02,+441134960698,"19 Yates Coves
North Roberttown
S3D 0XY",Male,Westborough Acute Care NHS Trust,Black,Trinidad and Tobago,Skilled Worker,Admin,Data Analyst,Medicine & Acute Care,8A,29.14,2026-06-05,2026-07-03,30.0,0.8,NMC,Fixed Term,Suspended,TA318608,2031-04-12,JU238310,2029-08-11,2026-11-24,2026-06-26
EMP0905-20260913_210636,Simon,Herbert,jeffreythomas@example.net,1979-12-09,(029) 2018 0968,"5 Brown Islands
East Rachael
ZE0 1JZ",Female,Broadfield Clinical Services NHS Trust,Asian,China,ILR,Admin,Medical Secretary,Corporate Services,4,18.18,2023-01-19,2023-02-16,37.5,1.0,None,Fixed Term,Active,EJ040937,2031-07-18,WJ364292,2030-08-10,2026-10-05,2023-02-09
EMP0906-20260913_210636,Laura,Parry,brownchristian@example.net,1978-10-24,(01632)960982,"077 Jacob Creek
Brandonville
S6 0EJ",Male,Oakridge Community Services NHS Trust,Black,Kenya,Skilled Worker,AHP,Radiographer,Women & Children,6,25.24,2021-03-19,2021-04-23,20.0,0.53,None,Bank,Suspended,HX371388,2030-10-10,ZE543905,2028-09-29,2026-10-08,2021-04-09
EMP0907-20260913_210636,Paige,Hicks,george17@example.org,1990-07-03,+44(0)117 4960625,"8 Gill Rest
Whiteton
S1 1GJ",Male,Riverbank General Hospitals NHS Trust,Asian,India,British Citizen,Nursing,Senior Staff Nurse,Emergency & Urgent Care,6,25.99,2024-01-19,2024-02-23,18.75,0.5,None,Permanent,On Leave,QP379702,2029-12-07,VQ151744,2030-07-23,2027-01-01,2024-02-09
EMP0908-20260913_210636,Matthew,Jones,natalieahmed@example.net,1967-01-26,+448081570496,"Flat 71d
Danny Wells
Normanchester
L9J 8WU",Female,Southvale Hospitals NHS Trust,Mixed,China,ILR,Nursing,Charge Nurse,Emergency & Urgent Care,7,32.99,2020-11-30,2020-12-28,20.0,0.53,None,Permanent,Suspended,JX329681,2028-10-06,HP052238,2028-10-02,2027-01-05,2020-12-21
