booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00007626-20260916_215328,2027-05-28,03:45:00,04:45:00,Oakridge Community Services NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Nursery Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0192-20260916_215328,Mr Ross Taylor,Study Leave Cover,2026-06-01
BR-00007627-20260916_215328,2027-06-16,21:45:00,06:45:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Radiology,Clinical Support Services,Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0042-20260916_215328,Dr Leonard Murray,Increased Patient Demand,2025-08-11
BR-00007628-20260916_215328,2026-04-13,11:15:00,18:15:00,Southgate Community & Mental Health NHS Trust,AHP,Colorectal Surgery,Surgery & Cancer,Physiologist,Physiologist,6,22.56,28.21,EMP0645-20260916_215328,Dr Samantha Brown,Operational Requirement,2026-08-17
BR-00007629-20260916_215328,2026-09-06,21:30:00,02:30:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Nephrology,Medicine & Acute Care,Ward Manager,Ward Manager,8A,28.21,35.9,EMP0439-20260916_215328,Dr Joanna Pollard,Staff Shortage,2026-04-15
BR-00007630-20260916_215328,2026-12-23,03:00:00,11:00:00,Horizon Integrated Health Partnership NHS Trust,AHP,Urgent Care,Emergency & Urgent Care,Pharmacist,Speech Therapist,6,22.56,28.21,EMP0237-20260916_215328,Dr Sam Martin,Staff Redeployment,2024-12-11
BR-00007631-20260916_215328,2027-02-10,11:30:00,13:30:00,Southvale Hospitals NHS Trust,Admin,Obstetrics,Women & Children,Administrator,Administrator,3,13.33,16.41,EMP0950-20260916_215328,Dr Matthew Murphy,Planned Leave Cover,2025-05-22
BR-00007632-20260916_215328,2026-09-16,17:00:00,05:00:00,Eastmoor Teaching Hospitals NHS Trust,AHP,ENT Surgery,Surgery & Cancer,Radiographer,Pharmacist,5,18.97,23.08,EMP1020-20260916_215328,Jessica Miller,Weekend Cover,2026-01-22
BR-00007633-20260916_215328,2025-12-03,16:15:00,20:15:00,Northwood Mental Health NHS Trust,AHP,Ambulance Services,Emergency & Urgent Care,Occupational Therapist,Occupational Therapist,6,22.56,28.21,EMP0400-20260916_215328,Valerie Dunn,New Service Requirement,2025-02-19
BR-00007634-20260916_215328,2025-10-12,00:15:00,01:15:00,Northwood Mental Health NHS Trust,Medical,Occupational Therapy,Clinical Support Services,Registrar,SHO,SHO,23.08,30.77,EMP0611-20260916_215328,Jamie Wilson,Maternity Leave Cover,2024-10-16
BR-00007635-20260916_215328,2026-07-04,09:45:00,18:45:00,Westmere Community Health NHS Trust,Medical,Colorectal Surgery,Surgery & Cancer,GP,FY1/FY2,FY1,18.46,21.54,EMP0988-20260916_215328,Dr Phillip Nicholls,Unexpected Absence,2024-10-29
BR-00007636-20260916_215328,2026-07-06,13:30:00,19:30:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,Postnatal Care,Women & Children,GP,GP,GP,46.15,61.54,EMP1004-20260916_215328,Jacob Morgan-Davies,Operational Requirement,2026-02-21
BR-00007637-20260916_215328,2026-07-23,00:45:00,03:45:00,Northshire University Hospitals NHS Trust,Nursing,Colorectal Surgery,Surgery & Cancer,Charge Nurse,Charge Nurse,7,26.67,33.33,EMP0536-20260916_215328,Francesca Rice,Maternity Leave Cover,2025-08-26
BR-00007638-20260916_215328,2027-06-20,22:15:00,04:15:00,Northwood Mental Health NHS Trust,AHP,Radiology,Clinical Support Services,Occupational Therapist,Pharmacist,5,18.97,23.08,EMP0281-20260916_215328,Mohamed Potter,Training Cover,2025-04-09
BR-00007639-20260916_215328,2026-06-12,11:45:00,15:45:00,Greenhaven Acute & Specialist Care NHS Trust,Nursing,Communications,Corporate Services,Ward Manager,Staff Nurse,5,18.97,23.08,EMP0010-20260916_215328,Cameron Reynolds,Staff Redeployment,2025-03-15
BR-00007640-20260916_215328,2026-02-16,04:30:00,05:30:00,Oakridge Community Services NHS Trust,Admin,Ambulance Services,Emergency & Urgent Care,Data Analyst,Medical Secretary,4,15.38,19.49,EMP1033-20260916_215328,Helen Hurst,Weekend Cover,2025-05-27
BR-00007641-20260916_215328,2027-04-20,18:45:00,05:45:00,Horizon Integrated Health Partnership NHS Trust,Medical,Human Resources,Corporate Services,SHO,SHO,SHO,23.08,30.77,EMP0689-20260916_215328,Charlene Hall,Increased Patient Demand,2025-10-11
BR-00007642-20260916_215328,2026-11-08,01:30:00,07:30:00,Meadowbrook Community Health NHS Trust,Nursing,Orthopaedics,Surgery & Cancer,Nursery Nurse,Nursery Nurse,2,12.31,14.36,EMP0838-20260916_215328,Reece Thompson-Ward,Ward Capacity Increase,2024-10-14
BR-00007643-20260916_215328,2025-12-05,11:00:00,14:00:00,Westmere Community Health NHS Trust,AHP,Gynaecology,Women & Children,Physiologist,Speech Therapist,6,22.56,28.21,EMP0492-20260916_215328,Miss Jane Nash,Additional Patient Safety Cover,2025-10-04
BR-00007644-20260916_215328,2025-09-18,11:15:00,17:15:00,Riverside Integrated Care NHS Trust,Nursing,Cardiology,Medicine & Acute Care,Charge Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0993-20260916_215328,Miss Ruth Phillips,Specialist Skills Required,2024-12-18
BR-00007645-20260916_215328,2026-08-05,11:00:00,18:00:00,Horizon Integrated Health Partnership NHS Trust,Nursing,Gastroenterology,Medicine & Acute Care,Healthcare Assistant,Charge Nurse,7,26.67,33.33,EMP0796-20260916_215328,Miss Fiona Armstrong,Bank Holiday Cover,2025-12-02
BR-00007646-20260916_215328,2026-12-12,09:00:00,17:00:00,Meadowbrook Community Health NHS Trust,Medical,Occupational Therapy,Clinical Support Services,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0162-20260916_215328,Martyn Akhtar-Rose,Staff Shortage,2025-02-26
BR-00007647-20260916_215328,2025-10-23,14:30:00,02:30:00,Meadowbrook Community Health NHS Trust,Nursing,Human Resources,Corporate Services,Charge Nurse,Charge Nurse,7,26.67,33.33,EMP0593-20260916_215328,Dale Bartlett,Maternity Leave Cover,2025-06-19
BR-00007648-20260916_215328,2026-09-23,00:30:00,04:30:00,Lakeside District Hospitals NHS Trust,Nursing,Endocrinology,Medicine & Acute Care,Healthcare Assistant,Nursery Nurse,2,12.31,14.36,EMP0241-20260916_215328,Ms Megan Wright,Specialist Skills Required,2025-06-01
BR-00007649-20260916_215328,2027-05-10,06:30:00,07:30:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,Consultant,Registrar,SPR,33.33,43.59,EMP0960-20260916_215328,Mr Gordon Morgan,Specialist Skills Required,2026-06-19
BR-00007650-20260916_215328,2026-11-30,10:00:00,21:00:00,Riverbank General Hospitals NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,Registrar,SHO,SHO,23.08,30.77,EMP0277-20260916_215328,Mrs Jasmine Baxter,Sickness Cover,2024-10-28
BR-00007651-20260916_215328,2027-06-08,10:45:00,22:45:00,Riverside Integrated Care NHS Trust,AHP,ENT Surgery,Surgery & Cancer,Radiographer,Physiotherapist,6,22.56,28.21,EMP0472-20260916_215328,Harriet Smith,Training Cover,2025-12-28
BR-00007652-20260916_215328,2026-09-25,14:00:00,15:00:00,Northshire University Hospitals NHS Trust,Admin,Intensive Care Unit,Critical Care & Anaesthesia,Administrator,Administrator,3,13.33,16.41,EMP0880-20260916_215328,Roger McDonald,New Service Requirement,2025-07-07
BR-00007653-20260916_215328,2027-01-12,14:30:00,21:30:00,Westborough Acute Care NHS Trust,Admin,Ambulance Services,Emergency & Urgent Care,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP0173-20260916_215328,Eileen Perkins,Specialist Skills Required,2025-07-18
BR-00007654-20260916_215328,2026-03-19,14:00:00,20:00:00,Northwood Mental Health NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Healthcare Assistant,Nursery Nurse,2,12.31,14.36,EMP0792-20260916_215328,Conor Jones,Study Leave Cover,2024-12-20
BR-00007655-20260916_215328,2027-08-22,00:45:00,01:45:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Dermatology,Medicine & Acute Care,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP0822-20260916_215328,Mrs Emma Simpson,Night Shift Cover,2024-10-05
BR-00007656-20260916_215328,2026-07-25,13:15:00,01:15:00,Horizon Integrated Health Partnership NHS Trust,AHP,Urgent Care,Emergency & Urgent Care,Pharmacist,Speech Therapist,6,22.56,28.21,EMP0839-20260916_215328,Abbie Clarke,Staff Shortage,2026-07-19
BR-00007657-20260916_215328,2026-01-06,23:30:00,11:30:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,Postnatal Care,Women & Children,Consultant,Registrar,SPR,33.33,43.59,EMP0984-20260916_215328,Jane Richardson,Staff Shortage,2025-07-12
BR-00007658-20260916_215328,2026-12-04,11:30:00,17:30:00,Midlands Central Hospitals NHS Trust,AHP,Obstetrics,Women & Children,Speech Therapist,Occupational Therapist,6,22.56,28.21,EMP0945-20260916_215328,Dr Samuel Rowley,Staff Redeployment,2025-12-20
BR-00007659-20260916_215328,2027-02-27,13:15:00,16:15:00,Broadfield Clinical Services NHS Trust,AHP,Pathology,Clinical Support Services,Physiologist,Occupational Therapist,6,22.56,28.21,EMP0801-20260916_215328,Iain Webb,Weekend Cover,2024-12-06
BR-00007660-20260916_215328,2026-01-14,10:30:00,22:30:00,Westmere Community Health NHS Trust,Admin,Intensive Care Unit,Critical Care & Anaesthesia,Data Analyst,Medical Secretary,4,15.38,19.49,EMP0915-20260916_215328,Joel Howe,Increased Patient Demand,2025-09-07
BR-00007661-20260916_215328,2026-10-22,01:45:00,10:45:00,Westborough Acute Care NHS Trust,AHP,Facilities Management,Corporate Services,Radiographer,Pharmacist,5,18.97,23.08,EMP0973-20260916_215328,Scott Edwards,Sickness Cover,2025-12-04
BR-00007662-20260916_215328,2026-07-08,02:15:00,14:15:00,Northshire University Hospitals NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,SHO,FY1/FY2,FY1,18.46,21.54,EMP0339-20260916_215328,Rosie O'Donnell,Maternity Leave Cover,2025-07-22
BR-00007663-20260916_215328,2027-04-16,20:30:00,03:30:00,Lakeside District Hospitals NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,FY1/FY2,GP,GP,46.15,61.54,EMP0090-20260916_215328,Rachael Fletcher-Whittaker,Emergency Cover,2024-11-12
BR-00007664-20260916_215328,2026-08-04,16:00:00,20:00:00,Eastmoor Teaching Hospitals NHS Trust,Medical,IT Support,Corporate Services,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP1070-20260916_215328,Gordon Kelly,Training Cover,2026-07-31
BR-00007665-20260916_215328,2027-07-17,07:45:00,19:45:00,Broadfield Clinical Services NHS Trust,Nursing,Communications,Corporate Services,Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0580-20260916_215328,Raymond Clarke,New Service Requirement,2026-05-29
BR-00007666-20260916_215328,2026-05-09,18:00:00,01:00:00,Riverbank General Hospitals NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,SHO,GP,GP,46.15,61.54,EMP1147-20260916_215328,Amy Matthews-Jones,Unexpected Absence,2025-10-28
BR-00007667-20260916_215328,2027-09-14,05:30:00,07:30:00,Meadowbrook Community Health NHS Trust,Medical,Pathology,Clinical Support Services,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0766-20260916_215328,Elizabeth Thomson-Hayes,Emergency Cover,2026-01-28
BR-00007668-20260916_215328,2025-10-10,06:45:00,14:45:00,Northshire University Hospitals NHS Trust,Medical,Finance,Corporate Services,SHO,GP,GP,46.15,61.54,EMP0271-20260916_215328,Adrian Robinson,Staff Shortage,2024-11-30
BR-00007669-20260916_215328,2026-07-31,06:00:00,18:00:00,Northshire University Hospitals NHS Trust,Medical,Communications,Corporate Services,Consultant,SHO,SHO,23.08,30.77,EMP0081-20260916_215328,Mr Tom Chambers,Emergency Cover,2025-11-09
BR-00007670-20260916_215328,2026-09-24,13:00:00,15:00:00,Southgate Community & Mental Health NHS Trust,Medical,Infectious Diseases,Medicine & Acute Care,Registrar,Consultant,CONS,48.72,71.79,EMP0467-20260916_215328,Duncan Powell-Bell,Night Shift Cover,2025-06-08
BR-00007671-20260916_215328,2025-11-05,15:00:00,19:00:00,Riverside Integrated Care NHS Trust,AHP,Radiology,Clinical Support Services,Pharmacist,Physiotherapist,6,22.56,28.21,EMP0487-20260916_215328,Miss Lucy Cook,High Acuity Patients,2025-01-19
BR-00007672-20260916_215328,2026-02-20,19:30:00,01:30:00,Midlands Central Hospitals NHS Trust,Nursing,Gynaecology,Women & Children,Nursery Nurse,Charge Nurse,7,26.67,33.33,EMP0483-20260916_215328,Dr Irene Cole,Increased Patient Demand,2026-01-29
BR-00007673-20260916_215328,2025-12-31,16:00:00,19:00:00,Northwood Mental Health NHS Trust,AHP,Paediatrics,Women & Children,Speech Therapist,Speech Therapist,6,22.56,28.21,EMP0274-20260916_215328,Wendy Johnston,Sickness Cover,2026-03-31
BR-00007674-20260916_215328,2026-04-12,08:45:00,20:45:00,Oakridge Community Services NHS Trust,Admin,Infectious Diseases,Medicine & Acute Care,Receptionist,Receptionist,3,13.33,16.41,EMP1176-20260916_215328,Joyce Baxter,Unexpected Absence,2025-08-30
BR-00007675-20260916_215328,2026-08-04,11:00:00,19:00:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Gynaecology,Women & Children,Administrator,Receptionist,3,13.33,16.41,EMP0952-20260916_215328,Ross Baker-Peacock,Emergency Cover,2024-12-14
BR-00007676-20260916_215328,2026-10-05,01:00:00,07:00:00,Broadfield Clinical Services NHS Trust,Nursing,Radiology,Clinical Support Services,Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0269-20260916_215328,Alexander Chapman,Operational Requirement,2024-12-08
BR-00007677-20260916_215328,2026-03-31,22:45:00,04:45:00,Eastfield Psychological Services NHS Trust,Nursing,Finance,Corporate Services,Ward Manager,Charge Nurse,7,26.67,33.33,EMP1200-20260916_215328,Mr Ashley Scott,Study Leave Cover,2026-08-03
BR-00007678-20260916_215328,2026-02-19,06:30:00,17:30:00,Broadfield Clinical Services NHS Trust,Nursing,Communications,Corporate Services,Nursery Nurse,Charge Nurse,7,26.67,33.33,EMP0366-20260916_215328,Justin Wheeler-Simpson,Training Cover,2025-04-04
BR-00007679-20260916_215328,2025-10-16,20:45:00,01:45:00,Hillcrest Medical Centres NHS Trust,Admin,Geriatrics,Medicine & Acute Care,Administrator,Administrator,3,13.33,16.41,EMP0511-20260916_215328,Clifford Thompson,Bank Holiday Cover,2024-12-01
BR-00007680-20260916_215328,2026-03-20,11:30:00,17:30:00,Northshire University Hospitals NHS Trust,Nursing,Oncology,Medicine & Acute Care,Senior Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0213-20260916_215328,Shannon Little,Sickness Cover,2026-01-15
BR-00007681-20260916_215328,2026-12-23,00:30:00,05:30:00,Southgate Community & Mental Health NHS Trust,Nursing,Haematology,Medicine & Acute Care,Nursery Nurse,Charge Nurse,7,26.67,33.33,EMP0603-20260916_215328,Miss Abbie Day,New Service Requirement,2026-07-28
BR-00007682-20260916_215328,2026-05-21,08:30:00,13:30:00,Bluewater Community & Rehabilitation NHS Trust,Admin,Breast Surgery,Surgery & Cancer,Medical Secretary,Administrator,3,13.33,16.41,EMP0414-20260916_215328,Colin Yates-Foster,Planned Leave Cover,2025-11-21
BR-00007683-20260916_215328,2026-04-08,20:30:00,00:30:00,Horizon Integrated Health Partnership NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Charge Nurse,Staff Nurse,5,18.97,23.08,EMP0443-20260916_215328,Mohamed Pritchard,Weekend Cover,2024-10-26
BR-00007684-20260916_215328,2027-06-23,04:15:00,11:15:00,Greenhaven Acute & Specialist Care NHS Trust,Nursing,Occupational Therapy,Clinical Support Services,Nursery Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0199-20260916_215328,Rachel Cooke-Welch,New Service Requirement,2024-11-13
BR-00007685-20260916_215328,2026-08-25,21:30:00,05:30:00,Westborough Acute Care NHS Trust,AHP,Neurosurgery,Surgery & Cancer,Physiologist,Pharmacist,5,18.97,23.08,EMP0288-20260916_215328,Mandy Morris,Night Shift Cover,2025-04-29
BR-00007686-20260916_215328,2025-12-13,20:15:00,08:15:00,Northshire University Hospitals NHS Trust,Nursing,Nephrology,Medicine & Acute Care,Charge Nurse,Charge Nurse,7,26.67,33.33,EMP0878-20260916_215328,Billy Peters-Smith,Planned Leave Cover,2024-10-19
BR-00007687-20260916_215328,2025-12-15,04:30:00,11:30:00,Southgate Community & Mental Health NHS Trust,Medical,Paediatrics,Women & Children,GP,SHO,SHO,23.08,30.77,EMP0306-20260916_215328,Joyce Clark,Sickness Cover,2025-12-09
BR-00007688-20260916_215328,2026-06-25,17:30:00,22:30:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Urgent Care,Emergency & Urgent Care,FY1/FY2,Registrar,SPR,33.33,43.59,EMP0426-20260916_215328,Trevor Thompson,Increased Patient Demand,2025-10-08
BR-00007689-20260916_215328,2026-02-25,09:15:00,21:15:00,Oakridge Community Services NHS Trust,Medical,Radiology,Clinical Support Services,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0560-20260916_215328,Mohammad Newton,Emergency Cover,2025-05-20
BR-00007690-20260916_215328,2025-11-24,16:15:00,04:15:00,Valleyview Mental Wellness NHS Trust,AHP,Occupational Therapy,Clinical Support Services,Radiographer,Physiologist,6,22.56,28.21,EMP0981-20260916_215328,Antony Harrison,Specialist Skills Required,2026-01-25
BR-00007691-20260916_215328,2026-08-17,01:45:00,10:45:00,Broadfield Clinical Services NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Ward Manager,Ward Manager,8A,28.21,35.9,EMP0443-20260916_215328,Dr Lesley Hill,Weekend Cover,2026-01-08
BR-00007692-20260916_215328,2027-02-03,06:45:00,10:45:00,Broadfield Clinical Services NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Receptionist,Data Analyst,8A,28.21,35.9,EMP0430-20260916_215328,Dr Mitchell Hill,New Service Requirement,2025-08-09
BR-00007693-20260916_215328,2026-10-14,08:30:00,19:30:00,Southgate Community & Mental Health NHS Trust,AHP,Pathology,Clinical Support Services,Pharmacist,Radiographer,6,22.56,28.21,EMP1138-20260916_215328,Barbara Taylor,New Service Requirement,2026-03-14
BR-00007694-20260916_215328,2026-01-04,13:45:00,01:45:00,Horizon Integrated Health Partnership NHS Trust,Nursing,Pharmacy,Clinical Support Services,Ward Manager,Ward Manager,8A,28.21,35.9,EMP0148-20260916_215328,Mr Richard Burton,New Service Requirement,2026-01-04
BR-00007695-20260916_215328,2026-07-02,17:30:00,23:30:00,Northshire University Hospitals NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0935-20260916_215328,Rachael Cooper,Weekend Cover,2024-11-10
BR-00007696-20260916_215328,2026-09-18,05:45:00,13:45:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Communications,Corporate Services,Speech Therapist,Pharmacist,5,18.97,23.08,EMP0762-20260916_215328,Susan Manning,Operational Requirement,2025-06-16
BR-00007697-20260916_215328,2027-07-19,20:30:00,05:30:00,Westborough Acute Care NHS Trust,Medical,Nephrology,Medicine & Acute Care,FY1/FY2,Consultant,CONS,48.72,71.79,EMP0124-20260916_215328,Diane Coleman-Mason,Staff Redeployment,2024-10-14
BR-00007698-20260916_215328,2027-04-22,13:00:00,14:00:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,Gastroenterology,Medicine & Acute Care,Nursery Nurse,Charge Nurse,7,26.67,33.33,EMP0155-20260916_215328,Elizabeth Williams,Bank Holiday Cover,2026-07-24
BR-00007699-20260916_215328,2026-01-24,17:15:00,03:15:00,Northwood Mental Health NHS Trust,AHP,Gynaecology,Women & Children,Pharmacist,Occupational Therapist,6,22.56,28.21,EMP0664-20260916_215328,Pauline Hudson-Dean,Night Shift Cover,2025-10-20
BR-00007700-20260916_215328,2026-08-24,04:30:00,11:30:00,Westborough Acute Care NHS Trust,AHP,Ambulance Services,Emergency & Urgent Care,Physiologist,Physiologist,6,22.56,28.21,EMP0226-20260916_215328,Megan Grant,Weekend Cover,2026-03-10
BR-00007701-20260916_215328,2026-08-06,19:00:00,04:00:00,Hillcrest Medical Centres NHS Trust,Medical,Human Resources,Corporate Services,SHO,Consultant,CONS,48.72,71.79,EMP0228-20260916_215328,Leanne Burton,Maternity Leave Cover,2025-06-12
BR-00007702-20260916_215328,2027-07-16,08:15:00,16:15:00,Horizon Integrated Health Partnership NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Radiographer,Physiotherapist,6,22.56,28.21,EMP0725-20260916_215328,Mrs Pauline Hall,Sickness Cover,2024-12-21
BR-00007703-20260916_215328,2026-11-01,09:15:00,12:15:00,Meadowbrook Community Health NHS Trust,Admin,Pharmacy,Clinical Support Services,Medical Secretary,Administrator,3,13.33,16.41,EMP1028-20260916_215328,Tony Edwards,Sickness Cover,2026-03-11
BR-00007704-20260916_215328,2027-02-14,23:00:00,05:00:00,Riverbank General Hospitals NHS Trust,Admin,Orthopaedics,Surgery & Cancer,Administrator,Administrator,3,13.33,16.41,EMP1134-20260916_215328,Bernard Brown,Emergency Cover,2026-04-01
BR-00007705-20260916_215328,2027-06-21,08:30:00,15:30:00,Eastfield Psychological Services NHS Trust,Admin,Emergency Department,Emergency & Urgent Care,Administrator,Data Analyst,8A,28.21,35.9,EMP0644-20260916_215328,Adam Yates,Bank Holiday Cover,2026-04-24
BR-00007706-20260916_215328,2025-10-23,18:00:00,04:00:00,Riverside Integrated Care NHS Trust,Nursing,General Surgery,Medicine & Acute Care,Nursery Nurse,Nursery Nurse,2,12.31,14.36,EMP0698-20260916_215328,Ashley Fraser,New Service Requirement,2024-09-25
BR-00007707-20260916_215328,2027-02-14,23:30:00,03:30:00,Midlands Central Hospitals NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,Consultant,Registrar,SPR,33.33,43.59,EMP0008-20260916_215328,Lucy Murphy,Increased Patient Demand,2025-10-11
BR-00007708-20260916_215328,2027-07-07,18:30:00,19:30:00,Riverbank General Hospitals NHS Trust,Nursing,IT Support,Corporate Services,Healthcare Assistant,Charge Nurse,7,26.67,33.33,EMP0269-20260916_215328,Gillian Walker,Maternity Leave Cover,2025-08-14
BR-00007709-20260916_215328,2025-11-07,16:15:00,03:15:00,Greenhaven Acute & Specialist Care NHS Trust,AHP,Pharmacy,Clinical Support Services,Physiologist,Physiotherapist,6,22.56,28.21,EMP0536-20260916_215328,Ashleigh Welch,Ward Capacity Increase,2025-10-10
BR-00007710-20260916_215328,2026-11-30,07:15:00,12:15:00,Meadowbrook Community Health NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Healthcare Assistant,Charge Nurse,7,26.67,33.33,EMP1189-20260916_215328,Ms Pauline Spencer,Additional Patient Safety Cover,2026-04-03
BR-00007711-20260916_215328,2027-07-28,15:45:00,00:45:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Colorectal Surgery,Surgery & Cancer,Radiographer,Speech Therapist,6,22.56,28.21,EMP0185-20260916_215328,Rosemary Atkinson-Foster,Staff Shortage,2025-10-21
BR-00007712-20260916_215328,2027-01-16,01:30:00,13:30:00,Southvale Hospitals NHS Trust,Medical,Urgent Care,Emergency & Urgent Care,FY1/FY2,GP,GP,46.15,61.54,EMP1101-20260916_215328,Frances Hartley-Humphries,Ward Capacity Increase,2026-01-15
BR-00007713-20260916_215328,2027-05-30,01:45:00,04:45:00,Lakeside District Hospitals NHS Trust,Medical,Postnatal Care,Women & Children,FY1/FY2,GP,GP,46.15,61.54,EMP0777-20260916_215328,Daniel Pearce,Sickness Cover,2026-05-26
BR-00007714-20260916_215328,2026-08-02,16:00:00,04:00:00,Westmere Community Health NHS Trust,Nursing,Respiratory Medicine,Medicine & Acute Care,Charge Nurse,Nursery Nurse,2,12.31,14.36,EMP0205-20260916_215328,Margaret Smith,Planned Leave Cover,2026-08-17
BR-00007715-20260916_215328,2026-10-07,17:15:00,02:15:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Pathology,Clinical Support Services,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0476-20260916_215328,Elliot James,New Service Requirement,2026-04-14
BR-00007716-20260916_215328,2027-02-08,22:00:00,00:00:00,Southvale Hospitals NHS Trust,AHP,Intensive Care Unit,Critical Care & Anaesthesia,Physiotherapist,Radiographer,6,22.56,28.21,EMP0601-20260916_215328,Mathew Morgan,Increased Patient Demand,2025-07-27
BR-00007717-20260916_215328,2027-08-24,18:45:00,20:45:00,Lakeside District Hospitals NHS Trust,AHP,Dermatology,Medicine & Acute Care,Speech Therapist,Physiologist,6,22.56,28.21,EMP1174-20260916_215328,Anthony Smith,Additional Patient Safety Cover,2025-02-08
BR-00007718-20260916_215328,2027-04-14,08:15:00,19:15:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Breast Surgery,Surgery & Cancer,Occupational Therapist,Physiotherapist,6,22.56,28.21,EMP0641-20260916_215328,Frederick Ward,High Acuity Patients,2026-09-13
BR-00007719-20260916_215328,2026-11-01,02:15:00,13:15:00,Broadfield Clinical Services NHS Trust,Admin,Postnatal Care,Women & Children,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP1155-20260916_215328,Marc Mellor-Marshall,Bank Holiday Cover,2025-04-10
BR-00007720-20260916_215328,2026-07-06,03:45:00,14:45:00,Westmere Community Health NHS Trust,Nursing,Postnatal Care,Women & Children,Healthcare Assistant,Nursery Nurse,2,12.31,14.36,EMP1067-20260916_215328,Miss Fiona Allen,Additional Patient Safety Cover,2025-06-20
BR-00007721-20260916_215328,2027-09-11,09:45:00,10:45:00,Meadowbrook Community Health NHS Trust,AHP,Rheumatology,Medicine & Acute Care,Occupational Therapist,Radiographer,6,22.56,28.21,EMP0320-20260916_215328,Shannon Sims,Unexpected Absence,2026-02-14
BR-00007722-20260916_215328,2027-06-25,17:15:00,00:15:00,Broadfield Clinical Services NHS Trust,Nursing,Communications,Corporate Services,Senior Staff Nurse,Charge Nurse,7,26.67,33.33,EMP1019-20260916_215328,Mrs Emma Flynn,Staff Shortage,2025-03-25
BR-00007723-20260916_215328,2026-08-22,18:30:00,22:30:00,Westborough Acute Care NHS Trust,Admin,Occupational Therapy,Clinical Support Services,Receptionist,Medical Secretary,4,15.38,19.49,EMP0059-20260916_215328,Dr Lynn Stevens,High Acuity Patients,2025-09-04
BR-00007724-20260916_215328,2026-09-08,04:15:00,07:15:00,Greenhaven Acute & Specialist Care NHS Trust,AHP,Radiology,Clinical Support Services,Pharmacist,Radiographer,6,22.56,28.21,EMP0759-20260916_215328,Nicola Lee-Holloway,High Acuity Patients,2026-04-18
BR-00007725-20260916_215328,2027-03-20,06:30:00,10:30:00,Broadfield Clinical Services NHS Trust,Medical,Radiology,Clinical Support Services,GP,SHO,SHO,23.08,30.77,EMP1090-20260916_215328,Mr Hugh Wright,Annual Leave Cover,2025-04-21
BR-00007726-20260916_215328,2027-08-21,18:15:00,20:15:00,Southvale Hospitals NHS Trust,Nursing,Human Resources,Corporate Services,Ward Manager,Nursery Nurse,2,12.31,14.36,EMP0818-20260916_215328,Dr Elizabeth Ellis,Maternity Leave Cover,2026-02-24
BR-00007727-20260916_215328,2027-07-29,12:00:00,17:00:00,Westmere Community Health NHS Trust,Admin,IT Support,Corporate Services,Receptionist,Data Analyst,8A,28.21,35.9,EMP0451-20260916_215328,Miss June Dodd,Additional Patient Safety Cover,2026-01-10
