booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00008585-20260916_214726,2027-06-25,03:45:00,04:45:00,Midlands Central Hospitals NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0522-20260916_214726,Dr Katie Mellor,Annual Leave Cover,2024-09-21
BR-00008586-20260916_214726,2025-12-06,17:30:00,23:30:00,Northshire University Hospitals NHS Trust,Nursing,Breast Surgery,Surgery & Cancer,Nursery Nurse,Staff Nurse,5,18.97,23.08,EMP0359-20260916_214726,Jordan Williams,Bank Holiday Cover,2025-11-11
BR-00008587-20260916_214726,2027-03-28,23:30:00,02:30:00,Hillcrest Medical Centres NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Healthcare Assistant,Nursery Nurse,2,12.31,14.36,EMP0751-20260916_214726,Vanessa Mistry,Increased Patient Demand,2025-02-09
BR-00008588-20260916_214726,2026-12-14,08:00:00,14:00:00,Hillcrest Medical Centres NHS Trust,Medical,Paediatrics,Women & Children,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0262-20260916_214726,Gavin Harper,Ward Capacity Increase,2025-11-21
BR-00008589-20260916_214726,2027-09-08,13:30:00,18:30:00,Northshire University Hospitals NHS Trust,Medical,Finance,Corporate Services,Consultant,GP,GP,46.15,61.54,EMP0548-20260916_214726,Dr Lisa Brown,Maternity Leave Cover,2025-09-07
BR-00008590-20260916_214726,2027-05-20,19:15:00,22:15:00,Riverbank General Hospitals NHS Trust,Admin,Cardiology,Medicine & Acute Care,Medical Secretary,Receptionist,3,13.33,16.41,EMP0591-20260916_214726,Emma Phillips,Planned Leave Cover,2026-03-02
BR-00008591-20260916_214726,2026-09-09,10:00:00,13:00:00,Broadfield Clinical Services NHS Trust,Admin,Haematology,Medicine & Acute Care,Receptionist,Receptionist,3,13.33,16.41,EMP0943-20260916_214726,Yvonne Hawkins,Study Leave Cover,2026-05-28
BR-00008592-20260916_214726,2027-01-03,09:15:00,16:15:00,Lakeside District Hospitals NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,SHO,Consultant,CONS,48.72,71.79,EMP0412-20260916_214726,Jack Flynn,Training Cover,2025-11-22
BR-00008593-20260916_214726,2026-08-15,08:15:00,13:15:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Human Resources,Corporate Services,Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0244-20260916_214726,Roger Walker,Specialist Skills Required,2026-06-15
BR-00008594-20260916_214726,2026-04-01,21:00:00,04:00:00,Oakridge Community Services NHS Trust,AHP,Gynaecology,Women & Children,Occupational Therapist,Physiologist,6,22.56,28.21,EMP1182-20260916_214726,Paige Ward,Night Shift Cover,2025-02-11
BR-00008595-20260916_214726,2026-07-03,18:45:00,06:45:00,Bluewater Community & Rehabilitation NHS Trust,Medical,IT Support,Corporate Services,GP,FY1/FY2,FY1,18.46,21.54,EMP0384-20260916_214726,Dr Brian Ward,Night Shift Cover,2025-01-31
BR-00008596-20260916_214726,2025-11-25,21:00:00,22:00:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Postnatal Care,Women & Children,Physiologist,Speech Therapist,6,22.56,28.21,EMP1069-20260916_214726,Bernard Bentley,Unexpected Absence,2025-07-06
BR-00008597-20260916_214726,2026-06-05,22:15:00,03:15:00,Horizon Integrated Health Partnership NHS Trust,Nursing,Gynaecology,Women & Children,Nursery Nurse,Staff Nurse,5,18.97,23.08,EMP1166-20260916_214726,Jacob Fox,Unexpected Absence,2024-11-29
BR-00008598-20260916_214726,2025-09-24,19:00:00,03:00:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Communications,Corporate Services,SHO,FY1/FY2,FY1,18.46,21.54,EMP0746-20260916_214726,Barbara Marsh,Bank Holiday Cover,2025-12-08
BR-00008599-20260916_214726,2027-07-04,16:00:00,02:00:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Postnatal Care,Women & Children,FY1/FY2,Consultant,CONS,48.72,71.79,EMP0788-20260916_214726,Danielle Clark-Young,Additional Patient Safety Cover,2026-02-23
BR-00008600-20260916_214726,2027-01-13,18:00:00,01:00:00,Meadowbrook Community Health NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Senior Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0260-20260916_214726,Dr Stanley Briggs,High Acuity Patients,2026-01-13
BR-00008601-20260916_214726,2025-12-27,18:15:00,23:15:00,Southvale Hospitals NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,SHO,FY1/FY2,FY1,18.46,21.54,EMP1195-20260916_214726,Annette Gregory,High Acuity Patients,2024-09-24
BR-00008602-20260916_214726,2025-10-25,12:00:00,17:00:00,Midlands Central Hospitals NHS Trust,Nursing,Emergency Department,Emergency & Urgent Care,Ward Manager,Charge Nurse,7,26.67,33.33,EMP0633-20260916_214726,Mr Gerald McKenzie,Unexpected Absence,2025-08-31
BR-00008603-20260916_214726,2027-06-18,02:30:00,07:30:00,Riverbank General Hospitals NHS Trust,AHP,Intensive Care Unit,Critical Care & Anaesthesia,Physiotherapist,Speech Therapist,6,22.56,28.21,EMP0813-20260916_214726,Ms Shannon Jones,Bank Holiday Cover,2025-01-13
BR-00008604-20260916_214726,2026-01-04,16:00:00,03:00:00,Riverbank General Hospitals NHS Trust,Medical,Colorectal Surgery,Surgery & Cancer,SHO,Consultant,CONS,48.72,71.79,EMP0629-20260916_214726,Claire Wilson,Night Shift Cover,2025-09-01
BR-00008605-20260916_214726,2027-05-20,08:45:00,13:45:00,Lakeside District Hospitals NHS Trust,Medical,Oncology,Medicine & Acute Care,GP,SHO,SHO,23.08,30.77,EMP1186-20260916_214726,Maurice Woods,Ward Capacity Increase,2026-01-05
BR-00008606-20260916_214726,2026-05-29,00:30:00,12:30:00,Riverbank General Hospitals NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,SHO,FY1/FY2,FY1,18.46,21.54,EMP0913-20260916_214726,Dean Wood-Dawson,New Service Requirement,2025-10-17
BR-00008607-20260916_214726,2026-03-25,08:45:00,11:45:00,Riverside Integrated Care NHS Trust,AHP,ENT Surgery,Surgery & Cancer,Radiographer,Speech Therapist,6,22.56,28.21,EMP1136-20260916_214726,Robert Cooper,Staff Shortage,2024-09-18
BR-00008608-20260916_214726,2026-05-22,22:15:00,05:15:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Ward Manager,Senior Staff Nurse,6,22.56,28.21,EMP0943-20260916_214726,Ashley Scott,Increased Patient Demand,2025-03-20
BR-00008609-20260916_214726,2026-05-17,21:30:00,22:30:00,Northwood Mental Health NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Receptionist,Data Analyst,8A,28.21,35.9,EMP1125-20260916_214726,Richard Holmes,Specialist Skills Required,2024-10-23
BR-00008610-20260916_214726,2026-10-17,17:30:00,18:30:00,Westborough Acute Care NHS Trust,AHP,Pharmacy,Clinical Support Services,Occupational Therapist,Pharmacist,5,18.97,23.08,EMP0335-20260916_214726,Ms Hollie Buckley,Operational Requirement,2026-02-04
BR-00008611-20260916_214726,2027-08-01,06:00:00,15:00:00,Midlands Central Hospitals NHS Trust,Nursing,Minor Injuries Unit,Emergency & Urgent Care,Senior Staff Nurse,Ward Manager,8A,28.21,35.9,EMP0213-20260916_214726,Dr Nicola Lewis,Study Leave Cover,2025-11-16
BR-00008612-20260916_214726,2026-06-14,13:00:00,16:00:00,Westborough Acute Care NHS Trust,Admin,Emergency Department,Emergency & Urgent Care,Administrator,Medical Secretary,4,15.38,19.49,EMP0405-20260916_214726,Jasmine Johnson,Specialist Skills Required,2025-10-18
BR-00008613-20260916_214726,2027-02-07,18:00:00,06:00:00,Greenhaven Acute & Specialist Care NHS Trust,AHP,Paediatrics,Women & Children,Physiotherapist,Pharmacist,5,18.97,23.08,EMP0798-20260916_214726,Jason Harrison,Maternity Leave Cover,2026-07-22
BR-00008614-20260916_214726,2026-04-21,05:45:00,08:45:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,ENT Surgery,Surgery & Cancer,Consultant,Registrar,SPR,33.33,43.59,EMP0082-20260916_214726,Brandon Simpson,Ward Capacity Increase,2025-12-14
BR-00008615-20260916_214726,2026-04-18,06:15:00,13:15:00,Westmere Community Health NHS Trust,AHP,Physiotherapy,Clinical Support Services,Physiologist,Radiographer,6,22.56,28.21,EMP0774-20260916_214726,Damien Williams,High Acuity Patients,2026-05-22
BR-00008616-20260916_214726,2027-09-11,16:45:00,17:45:00,Hillcrest Medical Centres NHS Trust,Medical,Radiology,Clinical Support Services,SHO,SHO,SHO,23.08,30.77,EMP1172-20260916_214726,Raymond Saunders,Increased Patient Demand,2026-02-26
BR-00008617-20260916_214726,2026-08-29,02:45:00,06:45:00,Greenhaven Acute & Specialist Care NHS Trust,AHP,Minor Injuries Unit,Emergency & Urgent Care,Speech Therapist,Physiotherapist,6,22.56,28.21,EMP0547-20260916_214726,Joyce Clark,Staff Redeployment,2025-11-20
BR-00008618-20260916_214726,2027-07-11,14:00:00,21:00:00,Midlands Central Hospitals NHS Trust,AHP,Intensive Care Unit,Critical Care & Anaesthesia,Pharmacist,Physiologist,6,22.56,28.21,EMP0826-20260916_214726,Joseph Lawson,High Acuity Patients,2025-03-29
BR-00008619-20260916_214726,2026-05-18,11:45:00,20:45:00,Valleyview Mental Wellness NHS Trust,Admin,Urgent Care,Emergency & Urgent Care,Receptionist,Medical Secretary,4,15.38,19.49,EMP0052-20260916_214726,Judith Thornton-Stephens,Annual Leave Cover,2025-01-16
BR-00008620-20260916_214726,2027-06-12,18:30:00,02:30:00,Broadfield Clinical Services NHS Trust,Admin,Communications,Corporate Services,Receptionist,Administrator,3,13.33,16.41,EMP0019-20260916_214726,Dr Norman Chapman,Weekend Cover,2025-03-24
BR-00008621-20260916_214726,2027-08-23,18:00:00,22:00:00,Riverside Integrated Care NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Physiologist,Speech Therapist,6,22.56,28.21,EMP0855-20260916_214726,Jay Russell-George,Planned Leave Cover,2025-07-30
BR-00008622-20260916_214726,2026-07-08,06:15:00,16:15:00,Westmere Community Health NHS Trust,Nursing,Emergency Department,Emergency & Urgent Care,Senior Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0249-20260916_214726,Cheryl Walters,Increased Patient Demand,2025-06-25
BR-00008623-20260916_214726,2026-11-22,14:45:00,02:45:00,Lakeside District Hospitals NHS Trust,Nursing,Emergency Department,Emergency & Urgent Care,Charge Nurse,Ward Manager,8A,28.21,35.9,EMP0284-20260916_214726,Mohammad Hobbs,Ward Capacity Increase,2026-03-03
BR-00008624-20260916_214726,2027-07-28,02:00:00,10:00:00,Lakeside District Hospitals NHS Trust,Nursing,Neurology,Medicine & Acute Care,Nursery Nurse,Ward Manager,8A,28.21,35.9,EMP0940-20260916_214726,Lewis Owens,Operational Requirement,2024-12-23
BR-00008625-20260916_214726,2026-07-04,19:15:00,23:15:00,Westborough Acute Care NHS Trust,Admin,Ambulance Services,Emergency & Urgent Care,Receptionist,Data Analyst,8A,28.21,35.9,EMP0381-20260916_214726,Cameron Robinson,Operational Requirement,2025-10-07
BR-00008626-20260916_214726,2026-02-24,00:45:00,11:45:00,Westmere Community Health NHS Trust,Admin,Nephrology,Medicine & Acute Care,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP1160-20260916_214726,Graham Gregory,Increased Patient Demand,2025-03-28
BR-00008627-20260916_214726,2026-01-25,01:00:00,06:00:00,Midlands Central Hospitals NHS Trust,Medical,Paediatrics,Women & Children,SHO,Consultant,CONS,48.72,71.79,EMP0297-20260916_214726,Denise Holland,Maternity Leave Cover,2026-03-20
BR-00008628-20260916_214726,2026-05-07,00:00:00,12:00:00,Greenhaven Acute & Specialist Care NHS Trust,Nursing,Postnatal Care,Women & Children,Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP1122-20260916_214726,Trevor Jones,Ward Capacity Increase,2025-07-30
BR-00008629-20260916_214726,2026-12-13,07:15:00,17:15:00,Meadowbrook Community Health NHS Trust,AHP,Postnatal Care,Women & Children,Radiographer,Radiographer,6,22.56,28.21,EMP0456-20260916_214726,Wayne Potter,Operational Requirement,2025-09-06
BR-00008630-20260916_214726,2027-07-05,23:30:00,09:30:00,Hillcrest Medical Centres NHS Trust,AHP,Ambulance Services,Emergency & Urgent Care,Radiographer,Occupational Therapist,6,22.56,28.21,EMP0097-20260916_214726,Ruth Mitchell-Rose,Planned Leave Cover,2025-12-03
BR-00008631-20260916_214726,2026-02-20,14:00:00,22:00:00,Lakeside District Hospitals NHS Trust,Medical,Emergency Department,Emergency & Urgent Care,Consultant,Registrar,SPR,33.33,43.59,EMP0995-20260916_214726,Allan Griffiths,Operational Requirement,2026-03-22
BR-00008632-20260916_214726,2027-04-30,08:30:00,13:30:00,Westborough Acute Care NHS Trust,Admin,Ambulance Services,Emergency & Urgent Care,Administrator,Administrator,3,13.33,16.41,EMP0974-20260916_214726,Martin Cooper,Maternity Leave Cover,2025-11-24
BR-00008633-20260916_214726,2026-02-20,21:15:00,07:15:00,Oakridge Community Services NHS Trust,Nursing,Orthopaedics,Surgery & Cancer,Healthcare Assistant,Nursery Nurse,2,12.31,14.36,EMP0452-20260916_214726,Gemma Hughes,Staff Redeployment,2025-02-02
BR-00008634-20260916_214726,2026-10-28,11:00:00,18:00:00,Oakridge Community Services NHS Trust,AHP,Postnatal Care,Women & Children,Speech Therapist,Radiographer,6,22.56,28.21,EMP0304-20260916_214726,Dr Joanna Moss,Staff Shortage,2025-12-20
BR-00008635-20260916_214726,2026-02-19,04:15:00,10:15:00,Oakridge Community Services NHS Trust,Medical,Human Resources,Corporate Services,FY1/FY2,SHO,SHO,23.08,30.77,EMP0591-20260916_214726,Clare Smith,Increased Patient Demand,2026-05-27
BR-00008636-20260916_214726,2025-12-16,01:45:00,12:45:00,Eastmoor Teaching Hospitals NHS Trust,Admin,Paediatrics,Women & Children,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP0011-20260916_214726,Tony Howard,Sickness Cover,2025-03-02
BR-00008637-20260916_214726,2027-06-22,15:00:00,01:00:00,Midlands Central Hospitals NHS Trust,Medical,Urgent Care,Emergency & Urgent Care,FY1/FY2,GP,GP,46.15,61.54,EMP1143-20260916_214726,Dr Francesca Wood,Staff Redeployment,2026-01-20
BR-00008638-20260916_214726,2025-09-26,21:00:00,07:00:00,Riverside Integrated Care NHS Trust,Admin,Radiology,Clinical Support Services,Administrator,Receptionist,3,13.33,16.41,EMP0819-20260916_214726,Toby Sharp,Annual Leave Cover,2025-08-14
BR-00008639-20260916_214726,2025-10-10,21:45:00,03:45:00,Northwood Mental Health NHS Trust,Medical,Pathology,Clinical Support Services,Consultant,Consultant,CONS,48.72,71.79,EMP0035-20260916_214726,Dr Terry Wilson,Study Leave Cover,2025-07-09
BR-00008640-20260916_214726,2025-11-26,15:00:00,17:00:00,Midlands Central Hospitals NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Administrator,Medical Secretary,4,15.38,19.49,EMP0206-20260916_214726,Lynda Smith,Increased Patient Demand,2025-08-28
BR-00008641-20260916_214726,2026-05-29,11:15:00,23:15:00,Horizon Integrated Health Partnership NHS Trust,Medical,Obstetrics,Women & Children,Consultant,Consultant,CONS,48.72,71.79,EMP0654-20260916_214726,Jamie Wilson,Study Leave Cover,2024-09-30
BR-00008642-20260916_214726,2027-08-03,11:15:00,14:15:00,Southvale Hospitals NHS Trust,Medical,Occupational Therapy,Clinical Support Services,SHO,FY1/FY2,FY1,18.46,21.54,EMP0190-20260916_214726,Jacqueline Fleming,Training Cover,2024-10-16
BR-00008643-20260916_214726,2026-05-11,10:30:00,13:30:00,Southgate Community & Mental Health NHS Trust,AHP,Facilities Management,Corporate Services,Speech Therapist,Speech Therapist,6,22.56,28.21,EMP0475-20260916_214726,Raymond Cartwright,Unexpected Absence,2025-08-05
BR-00008644-20260916_214726,2026-10-04,19:15:00,00:15:00,Meadowbrook Community Health NHS Trust,Admin,Emergency Department,Emergency & Urgent Care,Administrator,Receptionist,3,13.33,16.41,EMP1076-20260916_214726,George Collins,New Service Requirement,2026-03-16
BR-00008645-20260916_214726,2026-08-01,14:15:00,02:15:00,Eastfield Psychological Services NHS Trust,Medical,Breast Surgery,Surgery & Cancer,Consultant,GP,GP,46.15,61.54,EMP0811-20260916_214726,Miss Sarah Baldwin,Increased Patient Demand,2026-01-24
BR-00008646-20260916_214726,2027-07-24,08:45:00,18:45:00,Northshire University Hospitals NHS Trust,Nursing,Paediatrics,Women & Children,Nursery Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0805-20260916_214726,Lynda Mason,Annual Leave Cover,2024-12-31
BR-00008647-20260916_214726,2027-06-09,16:15:00,19:15:00,Valleyview Mental Wellness NHS Trust,AHP,Gynaecology,Women & Children,Occupational Therapist,Physiotherapist,6,22.56,28.21,EMP0320-20260916_214726,Dr Marcus Bailey,Staff Shortage,2026-05-23
BR-00008648-20260916_214726,2027-06-30,12:00:00,18:00:00,Eastfield Psychological Services NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Speech Therapist,Pharmacist,5,18.97,23.08,EMP0028-20260916_214726,Caroline O'Brien-Harris,Bank Holiday Cover,2025-11-03
BR-00008649-20260916_214726,2026-07-06,20:00:00,01:00:00,Southgate Community & Mental Health NHS Trust,Nursing,Minor Injuries Unit,Emergency & Urgent Care,Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0233-20260916_214726,Ms Georgina Smith,New Service Requirement,2024-10-22
BR-00008650-20260916_214726,2027-03-12,23:30:00,08:30:00,Midlands Central Hospitals NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,SHO,SHO,SHO,23.08,30.77,EMP0609-20260916_214726,Mr Scott Jones,Bank Holiday Cover,2025-03-05
BR-00008651-20260916_214726,2027-06-17,04:00:00,13:00:00,Valleyview Mental Wellness NHS Trust,Medical,Radiology,Clinical Support Services,Consultant,SHO,SHO,23.08,30.77,EMP0775-20260916_214726,Christian Jones,Sickness Cover,2025-06-22
BR-00008652-20260916_214726,2026-01-18,04:30:00,15:30:00,Riverside Integrated Care NHS Trust,Admin,Neurosurgery,Surgery & Cancer,Receptionist,Data Analyst,8A,28.21,35.9,EMP0013-20260916_214726,Kayleigh Buckley,Bank Holiday Cover,2025-07-11
BR-00008653-20260916_214726,2026-11-26,17:00:00,22:00:00,Valleyview Mental Wellness NHS Trust,AHP,ENT Surgery,Surgery & Cancer,Occupational Therapist,Radiographer,6,22.56,28.21,EMP0568-20260916_214726,Dr Mark Johnston,Study Leave Cover,2025-09-16
BR-00008654-20260916_214726,2026-01-21,05:45:00,13:45:00,Westmere Community Health NHS Trust,Admin,Gastroenterology,Medicine & Acute Care,Receptionist,Receptionist,3,13.33,16.41,EMP0363-20260916_214726,Clive Stevens,Training Cover,2025-02-18
BR-00008655-20260916_214726,2025-12-19,22:00:00,06:00:00,Northshire University Hospitals NHS Trust,Medical,Gynaecology,Women & Children,FY1/FY2,Consultant,CONS,48.72,71.79,EMP0872-20260916_214726,Leon Hale,Sickness Cover,2025-12-11
BR-00008656-20260916_214726,2026-09-04,02:45:00,05:45:00,Westborough Acute Care NHS Trust,Admin,Communications,Corporate Services,Medical Secretary,Administrator,3,13.33,16.41,EMP0693-20260916_214726,Clive Morgan,Additional Patient Safety Cover,2026-09-05
BR-00008657-20260916_214726,2025-12-08,15:30:00,19:30:00,Westmere Community Health NHS Trust,Medical,ENT Surgery,Surgery & Cancer,Registrar,GP,GP,46.15,61.54,EMP0926-20260916_214726,Lawrence Thompson-Holmes,Additional Patient Safety Cover,2025-12-15
BR-00008658-20260916_214726,2026-04-12,09:15:00,20:15:00,Southgate Community & Mental Health NHS Trust,AHP,Radiology,Clinical Support Services,Physiologist,Physiologist,6,22.56,28.21,EMP0756-20260916_214726,Tina Khan,High Acuity Patients,2026-02-10
BR-00008659-20260916_214726,2027-03-24,18:30:00,22:30:00,Southvale Hospitals NHS Trust,AHP,Finance,Corporate Services,Pharmacist,Physiologist,6,22.56,28.21,EMP0261-20260916_214726,Kayleigh Simpson-Hall,New Service Requirement,2025-11-18
BR-00008660-20260916_214726,2026-04-15,10:30:00,17:30:00,Greenhaven Acute & Specialist Care NHS Trust,Nursing,Facilities Management,Corporate Services,Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0754-20260916_214726,Helen Adams,Staff Shortage,2024-11-08
BR-00008661-20260916_214726,2026-03-29,22:45:00,05:45:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Dermatology,Medicine & Acute Care,Medical Secretary,Receptionist,3,13.33,16.41,EMP0833-20260916_214726,Oliver Wallace,Additional Patient Safety Cover,2025-08-30
BR-00008662-20260916_214726,2026-08-07,15:00:00,20:00:00,Southvale Hospitals NHS Trust,AHP,Colorectal Surgery,Surgery & Cancer,Pharmacist,Speech Therapist,6,22.56,28.21,EMP0885-20260916_214726,Ashley Watts,Training Cover,2025-07-20
BR-00008663-20260916_214726,2027-04-29,03:15:00,15:15:00,Broadfield Clinical Services NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Charge Nurse,Ward Manager,8A,28.21,35.9,EMP0411-20260916_214726,Ms Vanessa Baker,Staff Redeployment,2025-11-08
BR-00008664-20260916_214726,2026-06-24,23:45:00,03:45:00,Meadowbrook Community Health NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Senior Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0118-20260916_214726,Joshua Jones-Hall,Increased Patient Demand,2024-11-21
BR-00008665-20260916_214726,2025-10-27,13:15:00,23:15:00,Meadowbrook Community Health NHS Trust,Nursing,General Surgery,Medicine & Acute Care,Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0189-20260916_214726,Brian Palmer,Annual Leave Cover,2026-04-23
BR-00008666-20260916_214726,2025-10-27,22:45:00,10:45:00,Meadowbrook Community Health NHS Trust,AHP,Pathology,Clinical Support Services,Speech Therapist,Physiotherapist,6,22.56,28.21,EMP0214-20260916_214726,Anne Howard,Weekend Cover,2025-09-12
BR-00008667-20260916_214726,2027-04-11,18:45:00,03:45:00,Riverside Integrated Care NHS Trust,Nursing,IT Support,Corporate Services,Healthcare Assistant,Nursery Nurse,2,12.31,14.36,EMP0195-20260916_214726,Harriet Barnett-Bell,Emergency Cover,2026-08-11
BR-00008668-20260916_214726,2025-10-12,11:15:00,16:15:00,Riverside Integrated Care NHS Trust,Admin,Minor Injuries Unit,Emergency & Urgent Care,Data Analyst,Medical Secretary,4,15.38,19.49,EMP0691-20260916_214726,Dr Ricky Smith,Unexpected Absence,2025-03-21
BR-00008669-20260916_214726,2026-01-12,23:30:00,10:30:00,Riverside Integrated Care NHS Trust,Admin,Paediatrics,Women & Children,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP0180-20260916_214726,Victoria Brooks,Ward Capacity Increase,2025-12-09
BR-00008670-20260916_214726,2026-03-31,23:15:00,02:15:00,Hillcrest Medical Centres NHS Trust,Admin,Obstetrics,Women & Children,Receptionist,Receptionist,3,13.33,16.41,EMP0936-20260916_214726,Elliott Grant-Bailey,Maternity Leave Cover,2025-08-23
BR-00008671-20260916_214726,2026-10-25,15:30:00,17:30:00,Oakridge Community Services NHS Trust,Nursing,Gynaecology,Women & Children,Senior Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP1026-20260916_214726,Dr Tracy Knight,Operational Requirement,2025-04-11
BR-00008672-20260916_214726,2027-07-27,09:00:00,17:00:00,Riverside Integrated Care NHS Trust,Medical,Human Resources,Corporate Services,GP,GP,GP,46.15,61.54,EMP0740-20260916_214726,Chelsea Dodd,Annual Leave Cover,2024-12-09
BR-00008673-20260916_214726,2026-04-09,15:15:00,21:15:00,Westborough Acute Care NHS Trust,Admin,Pathology,Clinical Support Services,Administrator,Medical Secretary,4,15.38,19.49,EMP0564-20260916_214726,Geraldine Saunders,Bank Holiday Cover,2024-10-24
BR-00008674-20260916_214726,2026-11-26,20:45:00,08:45:00,Eastfield Psychological Services NHS Trust,Nursing,Endocrinology,Medicine & Acute Care,Senior Staff Nurse,Ward Manager,8A,28.21,35.9,EMP0292-20260916_214726,Shannon Spencer,Training Cover,2025-07-10
BR-00008675-20260916_214726,2026-12-06,11:00:00,18:00:00,Northwood Mental Health NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Occupational Therapist,Occupational Therapist,6,22.56,28.21,EMP0955-20260916_214726,Josh Griffiths-Benson,Staff Redeployment,2025-08-05
BR-00008676-20260916_214726,2026-08-16,14:30:00,00:30:00,Eastfield Psychological Services NHS Trust,Medical,Finance,Corporate Services,SHO,Consultant,CONS,48.72,71.79,EMP0329-20260916_214726,Mr Reece Woodward,Operational Requirement,2025-02-19
BR-00008677-20260916_214726,2025-12-16,23:30:00,04:30:00,Broadfield Clinical Services NHS Trust,Admin,Urgent Care,Emergency & Urgent Care,Data Analyst,Receptionist,3,13.33,16.41,EMP0184-20260916_214726,Luke Young,Staff Shortage,2026-01-17
BR-00008678-20260916_214726,2026-08-13,12:30:00,16:30:00,Riverbank General Hospitals NHS Trust,AHP,Postnatal Care,Women & Children,Pharmacist,Speech Therapist,6,22.56,28.21,EMP0373-20260916_214726,Mr Adrian Brown,Training Cover,2025-08-17
BR-00008679-20260916_214726,2027-06-19,06:15:00,13:15:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Emergency Department,Emergency & Urgent Care,Pharmacist,Pharmacist,5,18.97,23.08,EMP1027-20260916_214726,Leigh Cooper,Annual Leave Cover,2025-06-30
BR-00008680-20260916_214726,2026-12-31,12:15:00,14:15:00,Oakridge Community Services NHS Trust,Medical,Cardiology,Medicine & Acute Care,SHO,SHO,SHO,23.08,30.77,EMP0398-20260916_214726,Reece Thomas,Ward Capacity Increase,2024-09-26
BR-00008681-20260916_214726,2027-05-05,21:00:00,06:00:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,General Surgery,Medicine & Acute Care,Senior Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP1038-20260916_214726,Donald Jenkins,New Service Requirement,2025-08-27
BR-00008682-20260916_214726,2026-05-02,17:15:00,22:15:00,Westborough Acute Care NHS Trust,Medical,Pharmacy,Clinical Support Services,Registrar,GP,GP,46.15,61.54,EMP0132-20260916_214726,Mr Roy Burton,Emergency Cover,2024-10-21
BR-00008683-20260916_214726,2027-02-26,22:30:00,07:30:00,Hillcrest Medical Centres NHS Trust,Admin,Urgent Care,Emergency & Urgent Care,Medical Secretary,Receptionist,3,13.33,16.41,EMP0879-20260916_214726,Linda Taylor,Weekend Cover,2026-07-22
BR-00008684-20260916_214726,2027-02-02,00:30:00,08:30:00,Northwood Mental Health NHS Trust,Admin,Intensive Care Unit,Critical Care & Anaesthesia,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP0777-20260916_214726,Jacob Yates,Weekend Cover,2025-10-18
BR-00008685-20260916_214726,2026-06-27,15:45:00,20:45:00,Riverside Integrated Care NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,Consultant,SHO,SHO,23.08,30.77,EMP0280-20260916_214726,Mrs Lisa Rhodes,Operational Requirement,2026-03-28
BR-00008686-20260916_214726,2026-10-31,15:15:00,19:15:00,Westborough Acute Care NHS Trust,Admin,ENT Surgery,Surgery & Cancer,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0066-20260916_214726,Charlotte Taylor-Cooper,Weekend Cover,2025-06-15
