emp_id,first_name,last_name,email,dob,telephone,address,gender,trust,ethnicity,nationality,visa_status,staff_group,role,division,grade,hourly_rate,hire_date,contract_start,weekly_hours,fte,registration_type,contract_type,employment_status,registration_no,registration_expiry_date,ni,dbs_expiry_date,mandatory_training_expiry_date,profile_creation_date
EMP0925-20260913_210742,Ricky,Wilkins,leanne61@example.com,1992-01-22,+44(0)1914960527,"5 Dodd Forges
Adrianfort
M9 6LA",Male,Westmere Community Health NHS Trust,Black,Kenya,British Citizen,Medical,FY1/FY2,Surgery & Cancer,FY1,18.57,2026-05-03,2026-05-31,37.5,1.0,HCPC,Permanent,Suspended,QW316259,2030-06-21,LN071282,2028-01-02,2026-10-06,2026-05-24
EMP0926-20260913_210742,Andrew,Boyle,lbuckley@example.org,1963-12-26,01214960822,"Studio 29b
Gibbs Creek
East Kathryn
DN15 8LY",Female,Riverbank General Hospitals NHS Trust,White,Australia,Skilled Worker,Admin,Receptionist,Emergency & Urgent Care,3,14.48,2025-05-25,2025-06-22,20.0,0.53,NMC,Fixed Term,Inactive,OA728576,2029-05-26,OA493467,2027-08-10,2027-06-27,2025-06-15
EMP0927-20260913_210742,Barry,Smith,huntjade@example.com,2000-05-22,(028) 9018 0275,"Flat 1
Jones Isle
Lake Shirley
E65 9AG",Male,Broadfield Clinical Services NHS Trust,Mixed,Jamaica,ILR,Medical,GP,Surgery & Cancer,GP,48.34,2022-01-21,2022-02-18,15.0,0.4,HCPC,Bank,On Leave,RL745113,2029-08-05,FA982819,2026-11-06,2027-04-28,2022-02-11
EMP0928-20260913_210742,Amanda,Miller,sandrawilkinson@example.org,1966-04-11,+44115 496 0803,"659 Ward Fort
Jamesport
N26 9HT",Female,Southvale Hospitals NHS Trust,White,Australia,Dependent,Admin,Medical Secretary,Corporate Services,4,19.01,2017-03-08,2017-04-12,20.0,0.53,HCPC,Bank,Active,NM869153,2030-05-06,QF094033,2027-01-01,2027-01-08,2017-03-29
EMP0929-20260913_210742,Howard,Doyle,owen81@example.org,2003-11-23,01632 960269,"27 Haynes Springs
Hodgsonport
CA5B 6TX",Male,Hillcrest Medical Centres NHS Trust,White,Australia,Skilled Worker,Admin,Data Analyst,Women & Children,8A,32.13,2020-09-17,2020-10-29,18.75,0.5,None,Fixed Term,Active,NE357172,2030-08-02,QD029732,2029-10-21,2026-11-22,2020-10-08
EMP0930-20260913_210742,Michelle,McCarthy,samantha79@example.org,1970-03-15,+44(0)116 4960207,"Studio 86
Donna Landing
Brendaton
GY6E 8GA",Male,Southvale Hospitals NHS Trust,Mixed,Canada,British Citizen,Nursing,Nursery Nurse,Critical Care & Anaesthesia,2,14.34,2020-06-01,2020-07-13,15.0,0.4,NMC,Fixed Term,Inactive,SY544258,2031-02-01,CG025804,2031-02-17,2027-02-07,2020-06-22
EMP0931-20260913_210742,William,Martin,brownrobert@example.com,1984-03-15,+44(0)131 4960043,"Studio 3
King Drive
Port Frances
RM1 5EZ",Female,Westmere Community Health NHS Trust,Asian,India,British Citizen,Nursing,Staff Nurse,Surgery & Cancer,5,20.7,2017-06-07,2017-07-05,20.0,0.53,NMC,Fixed Term,Suspended,UT540163,2027-09-02,LN048357,2030-12-22,2027-06-03,2017-06-28
EMP0932-20260913_210742,Linda,Smith,frichardson@example.com,1979-10-13,(0115) 4960273,"765 Goodwin Trace
Stephanieton
NR12 3EF",Female,Northwood Mental Health NHS Trust,Mixed,Jamaica,ILR,Nursing,Ward Manager,Medicine & Acute Care,8A,31.13,2023-05-21,2023-07-02,37.5,1.0,HCPC,Bank,Suspended,LS582100,2028-07-13,LO523985,2028-01-16,2027-04-29,2023-06-11
EMP0933-20260913_210742,Kate,Graham,albertwilliams@example.org,1985-12-28,+44(0)3069990569,"6 Porter Ports
Port Katebury
WD9A 9YN",Male,Riverside Integrated Care NHS Trust,Asian,India,ILR,AHP,Pharmacist,Critical Care & Anaesthesia,5,19.51,2019-12-14,2020-01-18,20.0,0.53,HCPC,Fixed Term,Inactive,LS888998,2027-02-22,TZ540729,2027-04-28,2026-11-20,2020-01-04
EMP0934-20260913_210742,Mary,Middleton,martinjill@example.org,1991-10-15,01214960911,"875 Dylan Points
South Sara
W6A 7GJ",Female,Oakridge Community Services NHS Trust,Asian,India,British Citizen,AHP,Speech Therapist,Surgery & Cancer,6,23.73,2017-02-27,2017-03-27,30.0,0.8,GMC,Bank,On Leave,GV719832,2028-07-15,LC073796,2031-07-17,2027-04-11,2017-03-20
EMP0935-20260913_210742,Samantha,North,cameron74@example.net,1989-09-09,0909 879 0629,"Flat 14O
Jackson Islands
Jacksonbury
BT0P 0HD",Female,Eastfield Psychological Services NHS Trust,Black,Jamaica,Skilled Worker,Nursing,Senior Staff Nurse,Medicine & Acute Care,6,24.45,2024-04-20,2024-05-25,20.0,0.53,NMC,Fixed Term,Active,TO842795,2030-02-16,ZV693290,2027-02-19,2027-05-28,2024-05-11
EMP0936-20260913_210742,Jack,Humphreys,pearcehugh@example.net,1995-04-24,+44(0)161 496 0916,"550 Harriet Corners
South Donald
E2 5LH",Male,Northwood Mental Health NHS Trust,Mixed,Trinidad and Tobago,Dependent,AHP,Pharmacist,Critical Care & Anaesthesia,5,21.26,2022-03-07,2022-04-11,37.5,1.0,None,Permanent,On Leave,TQ039053,2031-05-29,XB633696,2031-04-03,2027-05-03,2022-03-28
EMP0937-20260913_210742,Stacey,Green,stuartjackson@example.net,1975-03-19,(0909) 879 0205,"098 Swift Mall
Wardport
NG9 1DF",Male,Southgate Community & Mental Health NHS Trust,Black,Trinidad and Tobago,ILR,AHP,Radiographer,Women & Children,6,25.59,2019-07-31,2019-09-11,30.0,0.8,None,Bank,Active,WJ221624,2029-03-08,AQ896914,2031-02-22,2027-02-20,2019-08-21
EMP0938-20260913_210742,Maurice,Bryant,nicolahughes@example.org,1980-07-20,+44808 157 0956,"Flat 54
Alex Pines
Taylorchester
W6 4RR",Female,Eastmoor Teaching Hospitals NHS Trust,Mixed,United Kingdom,Dependent,Nursing,Ward Manager,Corporate Services,8A,29.34,2023-01-23,2023-03-06,37.5,1.0,NMC,Bank,Suspended,TY766965,2030-12-30,CJ596078,2027-07-07,2027-03-20,2023-02-13
EMP0939-20260913_210742,Gail,Page,howard94@example.net,1987-10-05,+44(0)1632960324,"0 Thomas Freeway
Bartonton
SM36 6SR",Male,Lakeside District Hospitals NHS Trust,White,New Zealand,ILR,Admin,Receptionist,Clinical Support Services,3,15.87,2024-04-03,2024-05-15,37.5,1.0,GMC,Bank,On Leave,RD054325,2027-08-19,LY250402,2029-01-22,2027-04-23,2024-04-24
EMP0940-20260913_210742,Nathan,Gray,jessicalambert@example.com,1974-04-12,0115 4960297,"Flat 02N
Barker Route
Harrisonborough
M4C 1FP",Male,Northshire University Hospitals NHS Trust,Asian,China,Skilled Worker,Admin,Medical Secretary,Surgery & Cancer,4,18.85,2022-09-05,2022-10-03,15.0,0.4,None,Bank,On Leave,JK727704,2028-06-01,CR777581,2028-07-26,2027-07-12,2022-09-26
EMP0941-20260913_210742,Sam,Parsons,marilyn23@example.net,1972-11-06,(0131) 496 0866,"Flat 8
Davis Gardens
Port Denniston
RM58 8BP",Male,Bluewater Community & Rehabilitation NHS Trust,Mixed,New Zealand,ILR,Nursing,Staff Nurse,Women & Children,5,20.29,2023-05-20,2023-06-17,30.0,0.8,NMC,Permanent,On Leave,DY381710,2031-07-22,SM919251,2029-03-06,2027-04-23,2023-06-10
EMP0942-20260913_210742,Jane,Baker,leslieclark@example.net,2007-02-07,+44(0)121 496 0627,"8 Samantha Lodge
Glentown
DT72 3TX",Male,Southgate Community & Mental Health NHS Trust,Asian,Thailand,Skilled Worker,AHP,Occupational Therapist,Clinical Support Services,6,24.58,2018-05-10,2018-06-07,30.0,0.8,NMC,Permanent,Suspended,LJ707697,2029-09-29,BY660835,2029-04-12,2026-11-19,2018-05-31
EMP0943-20260913_210742,Conor,Jones,leslie59@example.org,1966-02-20,01154960512,"66 Cheryl Court
Beverleyshire
TR9W 3GX",Male,Lakeside District Hospitals NHS Trust,Mixed,Japan,Dependent,Nursing,Healthcare Assistant,Medicine & Acute Care,2,13.4,2019-11-19,2019-12-24,30.0,0.8,NMC,Bank,Suspended,JZ032315,2030-11-25,VC121880,2030-03-26,2026-12-25,2019-12-10
EMP0944-20260913_210742,Leonard,Taylor,henry87@example.org,1991-10-22,0115 496 0353,"95 Rogers Brook
Fullershire
B9H 7PD",Female,Southvale Hospitals NHS Trust,Black,Jamaica,ILR,Admin,Medical Secretary,Women & Children,4,15.72,2019-12-29,2020-02-09,37.5,1.0,GMC,Permanent,Active,EF466459,2030-12-20,KD676432,2028-04-18,2026-09-21,2020-01-19
EMP0945-20260913_210742,Holly,Williams,maria65@example.com,1976-09-05,+44161 4960845,"Studio 56D
Law Turnpike
Hillstad
SO3Y 9BY",Female,Northwood Mental Health NHS Trust,White,Canada,Dependent,Admin,Data Analyst,Emergency & Urgent Care,8A,31.57,2022-10-06,2022-11-10,20.0,0.53,GMC,Fixed Term,Suspended,DH721925,2026-10-09,EX555057,2026-12-17,2027-08-24,2022-10-27
EMP0946-20260913_210742,Elliot,Hughes,xwright@example.net,1967-09-03,(0115) 496 0616,"4 Kate Squares
Joelfurt
AL7 2UL",Female,Horizon Integrated Health Partnership NHS Trust,White,United Kingdom,Dependent,Medical,FY1/FY2,Surgery & Cancer,FY1,21.0,2018-07-12,2018-08-09,20.0,0.53,HCPC,Permanent,Active,NW884468,2027-07-07,RH644941,2028-04-05,2027-08-07,2018-08-02
EMP0947-20260913_210742,Yvonne,Watson,grahamcarroll@example.com,1990-07-04,01154960898,"Studio 9
Fox Cliffs
Wardburgh
LL9Y 6YF",Male,Southvale Hospitals NHS Trust,Mixed,India,Skilled Worker,Medical,Registrar,Corporate Services,SPR,34.84,2020-12-10,2021-01-21,20.0,0.53,None,Permanent,Inactive,PD333663,2030-07-23,JT157947,2028-05-01,2026-12-02,2020-12-31
EMP0948-20260913_210742,Hollie,Jones,vgardner@example.org,2008-06-01,0121 4960115,"Flat 3
Marian Estates
Cooperport
MK92 8UQ",Female,Broadfield Clinical Services NHS Trust,White,United Kingdom,Dependent,AHP,Pharmacist,Medicine & Acute Care,5,19.26,2021-06-11,2021-07-09,15.0,0.4,None,Permanent,On Leave,KT605470,2028-03-16,DO188918,2029-06-03,2027-08-04,2021-07-02
EMP0949-20260913_210742,Melissa,Saunders,hannah93@example.org,1966-06-22,(0161) 496 0067,"020 Jones Extension
Butlerview
G07 3AU",Female,Greenhaven Acute & Specialist Care NHS Trust,White,United Kingdom,ILR,Nursing,Healthcare Assistant,Surgery & Cancer,2,12.76,2024-02-10,2024-03-09,15.0,0.4,None,Bank,Suspended,QH910549,2028-07-29,MK801845,2029-02-06,2027-01-23,2024-03-02
EMP0950-20260913_210742,Gavin,Thornton,cunninghammartin@example.org,2003-04-19,+44289018883,"Studio 96
Barry Union
Vanessabury
RM83 9BB",Female,Oakridge Community Services NHS Trust,White,United Kingdom,ILR,Medical,Consultant,Clinical Support Services,CONS,61.45,2025-02-17,2025-03-17,20.0,0.53,GMC,Permanent,On Leave,PZ033299,2029-10-09,XG572615,2029-03-29,2027-04-28,2025-03-10
EMP0951-20260913_210742,Frances,Potts,charles33@example.com,1980-08-21,+441184960056,"Studio 46
Martyn Lakes
Turnerburgh
G40 4FS",Female,Riverbank General Hospitals NHS Trust,Asian,India,British Citizen,Medical,GP,Medicine & Acute Care,GP,54.0,2024-01-16,2024-02-20,18.75,0.5,NMC,Fixed Term,Active,JN460438,2027-09-22,HL299687,2028-03-23,2026-12-06,2024-02-06
EMP0952-20260913_210742,Rosemary,Hodgson,patrickholmes@example.net,2002-12-16,(0151)4960296,"Studio 3
Osborne Pine
New Simon
E1 0BA",Female,Oakridge Community Services NHS Trust,Black,Ghana,Dependent,Admin,Receptionist,Critical Care & Anaesthesia,3,15.67,2024-06-18,2024-07-16,15.0,0.4,HCPC,Permanent,Active,JG762283,2027-06-22,GF322716,2030-05-19,2026-09-16,2024-07-09
EMP0953-20260913_210742,Stuart,Edwards,carolynedwards@example.com,1984-05-11,+44(0)113 4960541,"Flat 3
Scott Hill
New Jayborough
W23 5BU",Male,Southvale Hospitals NHS Trust,Mixed,United States,Dependent,Nursing,Healthcare Assistant,Critical Care & Anaesthesia,2,12.67,2023-08-16,2023-09-27,37.5,1.0,HCPC,Bank,On Leave,LR608764,2028-01-05,QG786481,2028-07-10,2027-06-04,2023-09-06
EMP0954-20260913_210742,Stephanie,Little,tcarter@example.net,1961-09-14,+44(0)29 2018 0091,"Flat 01
Barry Row
North Michael
L9G 5AF",Female,Southgate Community & Mental Health NHS Trust,Mixed,Thailand,Dependent,Nursing,Ward Manager,Medicine & Acute Care,8A,33.0,2026-01-13,2026-02-17,18.75,0.5,NMC,Bank,On Leave,FL344009,2031-07-17,FQ082089,2028-03-22,2027-07-31,2026-02-03
EMP0955-20260913_210742,Ross,Turner,westrichard@example.org,2005-11-18,+44(0)1154960217,"2 Watkins Drive
Palmermouth
SP8B 4AD",Female,Broadfield Clinical Services NHS Trust,White,Australia,ILR,Medical,Consultant,Clinical Support Services,CONS,68.26,2021-03-01,2021-04-12,30.0,0.8,None,Bank,Inactive,ZS920546,2027-10-28,FE044463,2027-10-18,2026-11-01,2021-03-22
EMP0956-20260913_210742,Gareth,May,elaine26@example.com,1989-05-04,(020) 7496 0366,"Studio 70K
Lauren Rest
Kieranmouth
KW91 7TX",Male,Westmere Community Health NHS Trust,Asian,Japan,British Citizen,Admin,Administrator,Clinical Support Services,3,15.57,2026-04-12,2026-05-10,15.0,0.4,None,Permanent,On Leave,HG236054,2028-11-28,ZZ306894,2027-09-22,2027-07-05,2026-05-03
EMP0957-20260913_210742,Andrew,Price,naomi33@example.org,1992-09-17,029 2018056,"5 Carol Bridge
Mandyfort
M66 3TD",Male,Westmere Community Health NHS Trust,Mixed,United Kingdom,Skilled Worker,Medical,FY1/FY2,Emergency & Urgent Care,FY1,19.18,2017-02-21,2017-04-04,20.0,0.53,NMC,Bank,Active,HK300159,2030-10-20,MG956687,2031-02-14,2027-01-17,2017-03-14
EMP0958-20260913_210742,Stewart,Stephenson,kirsty10@example.org,1976-05-31,(0151) 4960822,"Studio 00O
Gerald Island
Mooreport
RH1 5JE",Female,Southvale Hospitals NHS Trust,Asian,Japan,Dependent,Medical,Registrar,Critical Care & Anaesthesia,SPR,40.25,2019-12-17,2020-01-21,37.5,1.0,HCPC,Fixed Term,Inactive,AM695934,2027-05-25,EZ045304,2026-10-16,2027-08-03,2020-01-07
EMP0959-20260913_210742,Josephine,Barker,sandra34@example.com,2002-01-19,(0117) 4960179,"5 Vaughan Extension
Leighstad
S3G 4ZA",Female,Southgate Community & Mental Health NHS Trust,Asian,Thailand,ILR,Medical,GP,Critical Care & Anaesthesia,GP,55.98,2016-09-17,2016-10-22,18.75,0.5,HCPC,Bank,On Leave,VY191535,2028-11-30,XQ621722,2031-03-05,2027-08-11,2016-10-08
EMP0960-20260913_210742,Tracy,Baker,hleonard@example.net,2004-09-29,+44115 496 0311,"602 Lee Port
New Amy
B8 9UZ",Female,Southgate Community & Mental Health NHS Trust,Black,Kenya,ILR,Nursing,Charge Nurse,Critical Care & Anaesthesia,7,33.04,2024-01-28,2024-03-03,37.5,1.0,GMC,Fixed Term,Inactive,XD137927,2027-05-16,RO806239,2031-01-29,2026-11-24,2024-02-18
EMP0961-20260913_210742,Marion,Brookes,georgina03@example.net,2003-01-18,(0306)9990757,"Flat 4
Elizabeth Prairie
West Marilyn
GY4 6XG",Male,Eastmoor Teaching Hospitals NHS Trust,Asian,Japan,Skilled Worker,Medical,SHO,Critical Care & Anaesthesia,SHO,25.65,2022-10-16,2022-11-13,30.0,0.8,HCPC,Fixed Term,Inactive,DO420997,2028-09-24,XM044829,2030-11-11,2027-04-04,2022-11-06
EMP0962-20260913_210742,Donald,Dyer,elizabethhiggins@example.com,1978-01-26,01414960431,"677 Jemma Throughway
East Antonyport
G0 0NR",Male,Oakridge Community Services NHS Trust,Mixed,Australia,Skilled Worker,Admin,Data Analyst,Emergency & Urgent Care,8A,34.25,2024-08-19,2024-09-23,37.5,1.0,None,Permanent,Active,WJ747991,2026-12-28,SY382266,2028-03-07,2026-12-24,2024-09-09
EMP0963-20260913_210742,Frederick,Smith,mohammadpower@example.com,1961-01-07,(0151) 4960496,"289 Berry Radial
West Alicefurt
RH46 7DU",Male,Horizon Integrated Health Partnership NHS Trust,Asian,India,ILR,Medical,GP,Emergency & Urgent Care,GP,54.46,2024-07-04,2024-08-15,20.0,0.53,GMC,Bank,Inactive,QU378763,2026-10-05,SX394925,2029-12-19,2027-07-09,2024-07-25
EMP0964-20260913_210742,Roy,Little,barnettmary@example.com,1970-01-08,+441154960903,"Flat 9
Ellis Parkways
Mitchellport
B5 9LH",Male,Westborough Acute Care NHS Trust,White,Canada,British Citizen,Admin,Data Analyst,Emergency & Urgent Care,8A,33.08,2024-09-20,2024-10-18,15.0,0.4,None,Fixed Term,On Leave,IU302776,2031-02-09,PV571424,2030-12-20,2027-09-03,2024-10-11
EMP0965-20260913_210742,Tom,Holmes,brownkenneth@example.com,2001-11-26,(0121) 4960740,"17 Robson Creek
Bullside
NN8V 3SN",Female,Northwood Mental Health NHS Trust,Black,South Africa,Skilled Worker,AHP,Physiotherapist,Corporate Services,6,23.37,2021-04-23,2021-06-04,37.5,1.0,GMC,Fixed Term,Active,EW684666,2030-11-29,JQ316513,2028-12-09,2027-04-08,2021-05-14
EMP0966-20260913_210742,Denise,Gray,christian59@example.com,1996-12-17,+44(0)1164960026,"Flat 95
Bird Turnpike
West Jennifer
BH1 1FJ",Female,Midlands Central Hospitals NHS Trust,White,Australia,Skilled Worker,Nursing,Senior Staff Nurse,Women & Children,6,26.32,2025-09-03,2025-10-01,20.0,0.53,NMC,Permanent,Inactive,UG949400,2028-04-04,OC962415,2027-01-22,2026-10-30,2025-09-24
EMP0967-20260913_210742,Grace,Hayes,emilyshaw@example.com,1984-09-05,+44(0)1174960510,"6 Laura Parkway
Jonesstad
M3 3LP",Male,Midlands Central Hospitals NHS Trust,White,Australia,Skilled Worker,Nursing,Senior Staff Nurse,Emergency & Urgent Care,6,26.03,2025-09-01,2025-10-13,37.5,1.0,NMC,Permanent,On Leave,CG768794,2027-04-03,JT479665,2030-09-01,2027-03-16,2025-09-22
EMP0968-20260913_210742,Anne,Burke,tlucas@example.com,2008-01-29,+44(0)9098790300,"Studio 92W
Carolyn Dam
Rowechester
E8 2QP",Female,Horizon Integrated Health Partnership NHS Trust,Mixed,Kenya,Dependent,Nursing,Nursery Nurse,Corporate Services,2,13.3,2019-09-07,2019-10-05,30.0,0.8,None,Fixed Term,Active,KW361872,2031-07-15,KY254530,2027-12-14,2027-09-06,2019-09-28
EMP0969-20260913_210742,Katy,Chapman,scottsamuel@example.org,1965-04-08,+44(0)289018517,"Flat 3
Simmons Path
South Ruth
W59 6ET",Female,Oakridge Community Services NHS Trust,Black,Nigeria,ILR,AHP,Physiotherapist,Corporate Services,6,23.29,2021-01-26,2021-02-23,15.0,0.4,None,Bank,Inactive,HZ761267,2029-09-25,SU884376,2031-04-06,2027-06-12,2021-02-16
EMP0970-20260913_210742,Katy,Cooper,pageangela@example.net,1963-05-08,+4420 7496 0302,"57 Burton Stream
West Iainside
E5 4ES",Female,Midlands Central Hospitals NHS Trust,White,Canada,British Citizen,AHP,Pharmacist,Clinical Support Services,5,22.04,2021-12-14,2022-01-18,37.5,1.0,GMC,Fixed Term,Suspended,HC166248,2030-08-23,GE882077,2030-07-13,2027-06-09,2022-01-04
EMP0971-20260913_210742,Lauren,Richards,samanthafoster@example.com,2006-03-29,01632 960093,"3 Winter Cliffs
North Natalie
CF5V 7PU",Male,Bluewater Community & Rehabilitation NHS Trust,Black,Barbados,Skilled Worker,Admin,Medical Secretary,Surgery & Cancer,4,17.85,2024-08-25,2024-09-22,18.75,0.5,GMC,Permanent,On Leave,TW002860,2029-06-18,HI688214,2029-08-22,2027-06-13,2024-09-15
EMP0972-20260913_210742,Hugh,Barnett,deborahknight@example.org,1974-05-20,0113 4960691,"Studio 04G
Harris Flats
West Mollystad
G93 2LH",Male,Bluewater Community & Rehabilitation NHS Trust,Asian,Thailand,Dependent,Nursing,Charge Nurse,Medicine & Acute Care,7,32.26,2022-06-07,2022-07-19,18.75,0.5,None,Fixed Term,Active,WW653410,2030-11-18,HP351251,2028-02-28,2026-10-23,2022-06-28
EMP0973-20260913_210742,Terence,Reynolds,fionamartin@example.org,1998-05-08,+44(0)114 496 0457,"776 Billy Brook
Port Terry
CH12 3UP",Male,Eastmoor Teaching Hospitals NHS Trust,Black,South Africa,Skilled Worker,Medical,Consultant,Surgery & Cancer,CONS,71.37,2024-10-25,2024-12-06,18.75,0.5,None,Permanent,On Leave,EZ794749,2027-01-16,GW085846,2026-12-08,2027-08-06,2024-11-15
EMP0974-20260913_210742,Pauline,Kemp,kevin48@example.com,1965-12-30,+44114 4960633,"Flat 73
Emma Lock
Tomville
S5 7BW",Female,Midlands Central Hospitals NHS Trust,Black,Barbados,British Citizen,AHP,Radiographer,Women & Children,6,23.01,2017-08-09,2017-09-06,15.0,0.4,GMC,Bank,Suspended,RN793424,2027-08-16,AV442890,2028-12-13,2026-10-04,2017-08-30
EMP0975-20260913_210742,Mitchell,Gardner,roger40@example.net,1992-05-03,+44808 157 0348,"Flat 53P
Brandon Shoals
Port Lesleytown
N01 7SU",Male,Riverbank General Hospitals NHS Trust,Mixed,Canada,British Citizen,AHP,Radiographer,Clinical Support Services,6,26.1,2025-04-08,2025-05-06,37.5,1.0,None,Permanent,Suspended,WI587820,2030-04-10,QP280755,2027-10-17,2027-08-17,2025-04-29
EMP0976-20260913_210742,Jenna,Norton,burrowsdorothy@example.com,1978-07-13,+44161 496 0482,"914 Tracey Point
North Beverleyland
M3B 7HJ",Female,Riverside Integrated Care NHS Trust,Asian,China,Dependent,Admin,Data Analyst,Medicine & Acute Care,8A,34.94,2023-12-20,2024-01-31,30.0,0.8,None,Bank,On Leave,OV835468,2029-07-09,YO025711,2030-01-27,2026-10-19,2024-01-10
EMP0977-20260913_210742,Rachael,Smith,stephenscharlotte@example.org,2006-04-09,(0117) 496 0006,"Studio 5
Stewart Ramp
Port Amy
OX5B 2YG",Male,Lakeside District Hospitals NHS Trust,Asian,China,ILR,Medical,GP,Corporate Services,GP,48.28,2025-03-17,2025-04-21,30.0,0.8,None,Fixed Term,Inactive,XP453662,2030-11-11,IS088262,2031-07-01,2027-03-23,2025-04-07
EMP0978-20260913_210742,Frances,Williams,nbegum@example.com,1994-10-15,(0118) 4960603,"77 Pamela Streets
Port Sian
S6J 7YP",Female,Southgate Community & Mental Health NHS Trust,White,Canada,British Citizen,Medical,FY1/FY2,Critical Care & Anaesthesia,FY1,19.8,2021-04-29,2021-05-27,30.0,0.8,HCPC,Fixed Term,On Leave,TF541373,2027-07-29,HO654374,2030-01-27,2027-06-05,2021-05-20
EMP0979-20260913_210742,Tracy,Hodgson,bpayne@example.com,1974-12-11,01144960262,"4 Adams Avenue
Brownchester
SA2H 0PN",Male,Eastfield Psychological Services NHS Trust,White,Canada,ILR,AHP,Occupational Therapist,Emergency & Urgent Care,6,26.73,2019-08-08,2019-09-05,30.0,0.8,None,Bank,Suspended,GF614818,2029-11-18,TL650418,2027-10-02,2027-03-17,2019-08-29
EMP0980-20260913_210742,Bethan,Fox,baileyelliott@example.net,1997-05-28,+44(0)113 496 0902,"Flat 52
Collins Squares
Turnbullfort
L4U 4RU",Male,Broadfield Clinical Services NHS Trust,Mixed,South Africa,Skilled Worker,Nursing,Ward Manager,Clinical Support Services,8A,32.27,2025-08-22,2025-09-26,20.0,0.53,GMC,Bank,On Leave,VC415502,2028-06-28,BX651871,2028-01-12,2027-03-06,2025-09-12
EMP0981-20260913_210742,Graeme,White,yatesrachel@example.net,1977-07-08,(0121) 496 0574,"8 Denise Terrace
Barbaratown
HD7X 0HN",Male,Northwood Mental Health NHS Trust,White,Australia,British Citizen,Admin,Medical Secretary,Medicine & Acute Care,4,18.67,2020-10-29,2020-11-26,18.75,0.5,NMC,Bank,Suspended,MZ471540,2027-11-29,CS695373,2031-06-10,2027-02-18,2020-11-19
EMP0982-20260913_210742,Lee,Brown,bartlettkaren@example.org,1961-12-14,+4420 74960253,"Studio 2
Owens Square
Fordbury
PR54 2UP",Male,Westmere Community Health NHS Trust,Black,Kenya,British Citizen,AHP,Speech Therapist,Surgery & Cancer,6,23.19,2017-02-12,2017-03-19,30.0,0.8,GMC,Fixed Term,Inactive,KP271858,2028-01-06,UX335547,2030-09-09,2027-07-24,2017-03-05
EMP0983-20260913_210742,Shannon,Price,kharrison@example.net,1979-09-29,+44(0)1632 960 288,"Flat 39t
Jasmine Coves
Payneberg
G93 2YP",Male,Northwood Mental Health NHS Trust,Asian,Japan,British Citizen,Medical,GP,Women & Children,GP,52.23,2023-01-04,2023-02-15,30.0,0.8,GMC,Fixed Term,Suspended,LC981646,2027-10-11,PT375222,2029-12-16,2027-04-12,2023-01-25
EMP0984-20260913_210742,Dale,Perry,lanekeith@example.org,1998-02-16,+442074960985,"Studio 86G
Rowley Glen
Port Patrick
G57 7LH",Female,Greenhaven Acute & Specialist Care NHS Trust,Mixed,Thailand,ILR,Admin,Medical Secretary,Surgery & Cancer,4,15.6,2024-08-26,2024-09-23,15.0,0.4,None,Fixed Term,Suspended,ST923929,2028-04-14,FG666869,2030-02-10,2027-02-26,2024-09-16
EMP0985-20260913_210742,Amelia,Jones,bdouglas@example.net,1999-08-25,0131 4960315,"Flat 59l
Vaughan Heights
Wattsborough
EN2 3DF",Female,Meadowbrook Community Health NHS Trust,Asian,India,British Citizen,Admin,Receptionist,Corporate Services,3,13.67,2021-01-31,2021-03-07,18.75,0.5,HCPC,Permanent,Suspended,CT274870,2030-04-20,IT783170,2028-02-29,2027-07-27,2021-02-21
EMP0986-20260913_210742,Shane,Shah,grace73@example.net,1971-08-26,0808 157 0463,"Studio 4
Lowe Field
Port Danielle
EN5 8XE",Female,Riverbank General Hospitals NHS Trust,Black,Trinidad and Tobago,ILR,Admin,Data Analyst,Surgery & Cancer,8A,31.86,2024-02-06,2024-03-12,30.0,0.8,HCPC,Permanent,Inactive,QW160079,2030-05-15,KC422563,2028-08-27,2027-05-03,2024-02-27
EMP0987-20260913_210742,Rachel,Anderson,robinsonsharon@example.com,1979-05-25,(0131) 4960548,"Flat 8
Rebecca Rest
Lake Roystad
CA3A 8XL",Female,Westborough Acute Care NHS Trust,Asian,Japan,Skilled Worker,Nursing,Nursery Nurse,Women & Children,2,14.07,2020-08-21,2020-10-02,30.0,0.8,None,Permanent,Active,QA600599,2029-11-09,XY742958,2028-10-04,2027-03-11,2020-09-11
EMP0988-20260913_210742,Andrew,Brown,foxchristian@example.com,1976-05-13,(01632) 960323,"638 Freeman Wells
Dunnshire
TF2 9LB",Female,Westborough Acute Care NHS Trust,White,Canada,Dependent,Medical,SHO,Critical Care & Anaesthesia,SHO,25.81,2020-05-31,2020-07-05,18.75,0.5,GMC,Bank,Inactive,CV012947,2029-02-07,KM741999,2027-06-03,2027-04-26,2020-06-21
EMP0989-20260913_210742,Oliver,Bradley,goughgeraldine@example.com,2006-08-22,+44289018345,"23 Gary Mountain
Baileytown
BL33 2QJ",Female,Northwood Mental Health NHS Trust,Black,Barbados,British Citizen,Admin,Receptionist,Corporate Services,3,14.04,2017-09-11,2017-10-23,30.0,0.8,NMC,Permanent,Inactive,DX595231,2029-12-28,FY804535,2029-02-19,2026-10-19,2017-10-02
